,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
SRD5A2,0,0,0,0,0,3,0,1,1,0,0,0
SREBF1,0,0,0,1,5,13,0,3,2,0,0,8
SREBF2,0,0,0,1,9,10,0,1,5,1,0,0
SREK1,0,0,0,1,1,3,0,0,1,0,1,0
SRGAP2,0,0,0,0,0,13,0,1,0,0,0,0
SRGAP3,0,0,0,3,0,2,2,0,10,0,0,0
SRP72,0,0,0,0,0,3,0,1,8,0,0,0
SRPX,0,0,0,1,0,6,0,0,12,0,0,0
SS18L1,0,0,0,6,3,1,0,1,20,1,0,0
SSBP1,0,0,0,1,0,1,0,3,0,0,0,0
SSH1,0,0,0,4,2,13,0,1,8,1,1,1
SSTR5,0,0,0,0,0,4,0,9,0,0,1,0
SSX7,0,0,0,0,0,0,0,0,2,0,0,1
ST14,0,0,0,2,3,1,0,0,14,0,0,1
ST3GAL1,0,0,0,0,0,6,0,1,0,0,0,0
ST3GAL2,0,0,0,0,1,0,0,1,0,0,0,0
ST3GAL3,0,0,0,0,2,0,1,0,1,0,1,0
ST3GAL5,0,0,0,0,0,0,0,1,2,0,0,0
ST3GAL6,0,0,0,0,0,0,2,0,0,0,0,0
ST5,0,0,0,1,4,0,1,1,5,0,0,0
ST6GAL1,0,0,0,0,0,0,0,0,1,0,0,0
ST6GALNAC1,0,0,0,0,2,1,0,2,0,0,0,0
ST6GALNAC3,0,0,0,0,2,9,0,0,6,0,0,0
ST6GALNAC4,0,0,0,2,0,1,1,0,0,0,0,0
ST6GALNAC5,0,0,0,1,0,0,0,1,2,0,0,0
ST7,0,0,0,0,0,1,0,0,6,0,0,1
ST8SIA1,0,0,0,0,0,4,0,1,4,0,0,0
ST8SIA2,0,0,0,0,0,0,0,3,7,0,0,0
ST8SIA3,0,0,0,1,0,0,0,3,0,0,0,0
STAG1,0,0,0,0,1,0,3,3,3,0,0,0
STAR,0,0,0,2,0,4,0,0,18,0,0,0
STAT1,0,0,0,0,2,4,0,1,19,0,0,0
STAT2,0,0,0,0,1,0,0,0,2,0,0,3
STAT3,0,0,0,0,0,0,0,0,1,0,0,0
STAT4,0,0,0,3,1,2,1,0,4,0,0,0
STAT5B,0,0,0,0,0,0,0,0,4,0,0,0
STAT6,0,0,0,0,3,1,1,2,6,0,0,2
STBD1,0,0,0,0,0,0,1,0,0,0,0,0
STEAP4,0,0,0,2,1,0,0,0,4,0,0,0
STIM1,0,0,0,0,0,9,3,3,2,0,0,0
STIM2,0,0,0,0,5,7,0,1,0,0,0,0
STK11,0,0,0,2,0,1,2,2,1,0,0,0
STK19,0,0,0,2,0,0,1,1,0,0,0,1
STK33,0,0,0,6,1,6,0,9,0,0,0,1
STK35,0,0,0,1,1,0,0,0,3,0,0,0
STK36,0,0,0,0,2,8,0,2,2,0,0,0
STK39,0,0,0,0,0,1,0,1,1,0,0,1
STOX1,0,0,0,3,2,5,1,3,17,0,0,0
STRA6,0,0,0,1,1,15,0,1,8,0,1,0
STRADA,0,0,0,1,1,0,2,0,2,0,0,0
STS,0,0,0,0,2,4,0,0,2,0,0,0
STT3A,0,0,0,0,0,0,0,0,1,0,0,0
STUB1,0,0,0,1,0,1,1,1,0,0,0,11
STX16,0,0,0,0,1,5,0,0,0,0,0,0
STX1B,0,0,0,0,1,0,0,0,3,0,0,2
STXBP1,0,0,0,1,0,0,0,2,3,0,0,5
STXBP2,0,0,0,0,1,7,1,0,7,0,1,2
STXBP5,0,0,0,0,2,34,2,1,4,0,0,2
STXBP5L,0,0,0,0,4,5,2,1,1,0,0,0
STYXL1,0,0,0,0,0,2,0,2,0,0,0,0
SUCLA2,0,0,0,1,4,1,0,3,2,0,0,0
SUCLG1,0,0,0,0,0,6,1,1,4,0,0,0
SUCO,0,0,0,3,1,12,1,3,2,0,0,0
SUGCT,0,0,0,0,2,6,1,0,2,2,0,0
SULF1,0,0,0,3,2,8,1,0,9,1,0,0
SULT1A1,0,0,0,0,1,1,1,0,0,0,0,0
SULT1E1,0,0,0,0,0,0,1,0,2,0,0,0
SULT2A1,0,0,0,1,1,1,1,1,3,0,0,0
SULT2B1,0,0,0,0,1,18,0,0,3,0,2,1
SULT4A1,0,0,0,0,3,0,0,0,1,0,0,1
SUN1,0,0,0,3,0,9,1,0,7,0,2,0
SUN2,0,0,0,3,4,0,0,0,1,0,0,4
SUOX,0,0,0,2,0,0,0,2,3,0,0,0
SUPT16H,0,0,0,0,0,1,2,0,9,2,0,1
SUPT3H,0,0,0,0,3,0,0,1,0,0,0,0
SUPT5H,0,0,0,1,2,1,1,0,8,0,0,0
SUZ12,0,0,0,1,0,3,0,1,0,0,0,0
SV2B,0,0,0,0,1,1,0,1,5,0,0,0
SVIL,0,0,0,3,2,13,0,3,17,0,0,0
SYCE2,0,0,0,0,0,4,1,0,0,1,0,0
SYK,0,0,0,3,1,0,0,0,14,0,0,0
SYN1,0,0,0,1,0,0,0,3,1,0,0,0
SYN2,0,0,0,3,1,0,1,0,1,0,0,1
SYN3,0,0,0,0,3,7,0,6,2,0,1,2
SYNCRIP,0,0,0,0,0,13,0,0,2,0,0,0
SYNE1,0,0,0,16,15,68,13,10,34,1,3,6
SYNE2,0,0,0,10,7,43,6,7,12,1,0,3
SYNE4,0,0,0,0,1,3,0,0,2,0,0,0
SYNGAP1,0,0,0,0,0,0,6,1,1,0,0,1
SYNGR1,0,0,0,0,0,0,1,4,3,0,1,1
SYNJ1,0,0,0,3,1,8,0,1,7,0,0,0
SYNPO,0,0,0,1,1,12,2,10,3,0,0,0
SYNPR,0,0,0,0,0,4,0,0,2,0,0,0
SYP,0,0,0,0,0,15,0,2,0,0,0,0
SYT14,0,0,0,0,0,0,0,0,8,1,10,13
SYT17,0,0,0,2,3,1,0,2,12,0,0,0
SYT2,0,0,0,1,0,0,2,4,0,0,1,1
SYTL3,0,0,0,0,3,12,0,1,12,0,1,6
SYTL5,0,0,0,5,2,2,0,0,3,0,1,0
SZT2,0,0,0,11,6,14,6,6,6,0,1,3
T,0,0,0,0,3,0,0,0,1,0,0,0
TAAR1,0,0,0,0,2,0,1,0,4,0,0,0
TAAR6,0,0,0,1,0,12,0,3,0,0,1,0
TAAR9,0,0,0,0,0,6,1,0,0,0,0,0
TAB2,0,0,0,2,1,0,0,1,0,0,0,0
TACC3,0,0,0,0,0,0,0,1,0,0,0,0
TACO1,0,0,0,0,1,0,0,0,1,0,0,0
TACR3,0,0,0,0,0,3,0,0,1,0,0,1
TACSTD2,0,0,0,0,1,0,3,1,0,0,0,0
TADA2A,0,0,0,0,0,2,2,0,0,0,1,0
TAF1,0,0,0,2,1,0,0,5,19,0,0,1
TAF15,0,0,0,1,1,3,0,0,3,0,0,0
TAF1L,0,0,0,3,6,28,0,0,4,0,0,0
TAF2,0,0,0,0,1,9,2,3,0,0,0,0
TAF4B,0,0,0,4,2,3,4,0,16,0,0,0
TAF6,0,0,0,3,1,0,1,0,3,0,0,0
TAF7L,0,0,0,5,0,0,3,0,1,0,0,0
TALDO1,0,0,0,2,0,0,0,0,7,0,0,0
TANC1,0,0,0,0,2,9,1,2,5,0,0,0
TANC2,0,0,0,3,0,3,4,0,4,0,1,0
TAP1,0,0,0,0,0,2,0,0,1,0,0,0
TAP2,0,0,0,1,1,2,0,0,1,0,0,0
TAPBP,0,0,0,0,0,1,0,0,0,0,0,0
TARS2,0,0,0,0,2,3,0,0,2,0,0,0
TAS1R2,0,0,0,4,4,7,1,4,5,0,0,0
TAS2R16,0,0,0,0,1,0,0,3,0,0,0,0
TAS2R46,0,0,0,0,34,30,2,28,0,0,0,0
TAS2R9,0,0,0,1,0,5,0,1,0,0,0,0
TAZ,0,0,0,0,0,0,0,0,6,0,0,4
TBC1D20,0,0,0,0,0,0,1,0,0,0,0,4
TBC1D23,0,0,0,1,1,2,0,2,1,0,2,1
TBC1D4,0,0,0,1,1,5,2,1,1,1,0,0
TBC1D9,0,0,0,3,2,3,1,1,10,0,0,0
TBCE,0,0,0,1,0,10,0,1,2,0,0,1
TBCEL-TECTA,0,0,0,4,4,17,1,9,12,0,0,4
TBCK,0,0,0,0,1,12,0,5,0,0,0,0
TBK1,0,0,0,2,0,0,1,0,0,0,2,5
TBL1X,0,0,0,0,0,1,2,2,1,2,2,0
TBL1XR1,0,0,0,1,2,0,3,0,28,0,0,2
TBX1,0,0,0,0,1,1,1,1,11,0,0,1
TBX10,0,0,0,3,2,3,4,1,1,0,1,0
TBX15,0,0,0,5,0,1,0,0,4,0,0,0
TBX18,0,0,0,0,0,4,1,0,2,0,0,0
TBX19,0,0,0,0,1,0,0,1,5,0,1,0
TBX2,0,0,0,2,0,3,0,0,11,0,0,0
TBX20,0,0,0,1,0,4,0,1,0,0,0,0
TBX21,0,0,0,0,0,1,0,0,4,0,0,0
TBX3,0,0,0,1,8,0,1,0,2,0,0,1
TBX4,0,0,0,2,2,3,0,1,2,0,0,1
TBX5,0,0,0,0,0,2,1,0,0,0,0,4
TBX6,0,0,0,3,0,6,0,8,7,0,0,0
TBXA2R,0,0,0,1,0,5,0,1,0,0,0,0
TBXAS1,0,0,0,1,9,4,1,0,12,1,0,0
TCAP,0,0,0,0,0,2,0,1,0,0,0,0
TCF12,0,0,0,0,0,0,0,0,3,1,1,0
TCF21,0,0,0,0,0,5,0,0,8,0,0,0
TCF3,0,0,0,5,0,8,2,1,12,0,1,0
TCF4,0,0,0,2,0,3,0,2,1,0,0,1
TCF7L1,0,0,0,0,0,0,2,1,7,0,0,1
TCF7L2,0,0,0,0,1,5,4,1,3,1,0,2
TCIRG1,0,0,0,3,1,10,1,6,33,0,0,0
TCN1,0,0,0,0,3,9,0,1,0,0,0,0
TCN2,0,0,0,0,0,3,0,1,4,0,0,0
TCOF1,0,0,0,1,4,18,3,1,5,0,0,0
TCTN1,0,0,0,0,1,1,0,5,1,0,2,10
TCTN2,0,0,0,3,0,5,0,1,7,0,0,0
TCTN3,0,0,0,2,1,3,0,0,3,1,0,0
TDO2,0,0,0,0,0,3,0,1,0,0,0,0
TDP1,0,0,0,0,1,4,3,0,0,1,0,0
TDP2,0,0,0,0,1,26,1,0,0,0,0,0
TDRD7,0,0,0,0,2,0,3,0,6,0,0,2
TEAD1,0,0,0,0,0,0,0,0,9,0,0,0
TECPR2,0,0,0,2,2,1,2,1,6,0,2,0
TECR,0,0,0,0,0,0,0,2,0,2,6,2
TEK,0,0,0,0,11,1,0,1,1,1,0,0
TEKT2,0,0,0,0,5,1,1,1,2,0,0,1
TELO2,0,0,0,0,3,2,1,2,15,0,0,0
TENM1,0,0,0,8,9,3,3,3,6,0,0,0
TENM2,0,0,0,8,4,32,0,0,20,0,0,0
TENM3,0,0,0,5,6,16,0,1,22,0,0,0
TENM4,0,0,0,3,17,28,2,3,19,0,1,5
TERT,0,0,0,1,4,4,1,3,27,0,0,0
TET1,0,0,0,4,4,21,2,1,5,0,0,0
TET2,0,0,0,2,2,10,1,2,0,0,0,0
TEX14,0,0,0,1,1,2,2,7,6,0,1,5
TF,0,0,0,0,1,4,0,0,5,0,0,1
TFAM,0,0,0,0,0,0,0,2,1,1,0,0
TFAP2A,0,0,0,1,1,1,0,1,2,0,0,0
TFAP2B,0,0,0,2,0,3,0,12,0,0,0,0
TFCP2,0,0,0,0,0,0,1,4,0,0,1,0
TFDP1,0,0,0,0,3,3,0,0,8,0,0,0
TFE3,0,0,0,0,3,4,1,0,0,0,0,0
TFF1,0,0,0,2,0,0,0,0,5,0,1,0
TFG,0,0,0,0,1,2,0,0,15,0,0,0
TFPI,0,0,0,2,0,2,0,1,2,0,0,6
TFR2,0,0,0,1,3,14,0,8,3,0,0,12
TGDS,0,0,0,0,0,0,3,0,0,0,0,0
TGFB1,0,0,0,1,0,1,0,3,11,0,0,0
TGFB3,0,0,0,0,2,13,0,0,1,0,0,0
TGFBI,0,0,0,1,1,2,1,1,20,0,0,0
TGFBR1,0,0,0,1,1,1,0,0,4,0,1,0
TGFBR2,0,0,0,0,1,9,2,2,0,0,0,0
TGFBR3,0,0,0,4,2,13,0,0,0,4,4,32
TGFBRAP1,0,0,0,0,3,0,3,0,7,0,0,0
TGIF1,0,0,0,0,0,0,2,0,13,0,0,0
TGM1,0,0,0,5,1,23,3,1,3,0,0,2
TGM2,0,0,0,3,7,0,3,2,4,0,0,2
TGM4,0,0,0,0,1,4,0,0,1,0,0,0
TH,0,0,0,1,5,0,0,4,5,1,1,0
THADA,0,0,0,5,4,15,5,5,3,0,0,1
THBS1,0,0,0,3,4,2,0,3,6,0,0,4
THBS2,0,0,0,1,0,28,2,11,7,0,0,4
THBS4,0,0,0,2,4,6,1,1,1,0,0,2
THOC6,0,0,0,0,0,0,2,0,0,0,0,0
THRA,0,0,0,0,0,0,1,1,3,0,0,0
THRB,0,0,0,0,0,1,4,0,0,0,0,0
THSD7A,0,0,0,1,2,9,5,2,7,0,0,0
THSD7B,0,0,0,2,5,7,1,0,0,0,2,0
TIA1,0,0,0,0,0,0,0,1,0,0,0,0
TICAM1,0,0,0,1,6,17,0,1,0,0,0,0
TIMELESS,0,0,0,2,5,14,1,0,4,0,0,0
TIMM44,0,0,0,0,1,1,4,1,3,1,1,0
TIMP2,0,0,0,0,0,0,1,0,0,0,0,0
TIMP3,0,0,0,0,0,1,0,1,1,0,0,0
TINAG,0,0,0,0,0,6,2,0,1,0,0,0
TINF2,0,0,0,0,1,19,1,2,5,0,0,0
TJP1,0,0,0,3,1,8,2,0,6,0,0,0
TJP2,0,0,0,6,2,7,0,3,5,0,0,1
TLK1,0,0,0,1,0,0,0,1,1,0,0,15
TLR2,0,0,0,0,1,0,1,0,13,0,0,0
TLR3,0,0,0,1,1,5,0,0,1,0,0,0
TLR4,0,0,0,6,1,8,0,1,6,0,0,0
TLR5,0,0,0,0,0,6,0,1,0,0,0,0
TLR6,0,0,0,0,6,0,1,0,1,0,0,0
TLR7,0,0,0,0,0,23,0,1,3,0,0,0
TLR8,0,0,0,1,0,0,2,1,0,0,0,0
TLR9,0,0,0,3,0,0,0,0,8,0,0,0
TLX1,0,0,0,0,0,0,0,1,0,0,0,0
TLX2,0,0,0,2,0,0,0,2,0,0,0,0
TM4SF20,0,0,0,0,2,0,0,0,1,0,0,0
TMC6,0,0,0,0,4,5,0,2,4,0,0,7
TMCO1,0,0,0,1,0,0,0,0,2,1,2,62
TMEM126A,0,0,0,0,0,6,0,1,2,0,0,0
TMEM127,0,0,0,0,0,1,0,0,1,0,0,0
TMEM135,0,0,0,1,0,0,2,0,1,2,20,42
TMEM138,0,0,0,0,9,0,0,1,2,0,0,0
TMEM165,0,0,0,0,0,0,0,0,1,0,0,0
TMEM173,0,0,0,0,1,1,2,1,0,0,1,0
TMEM185A,0,0,0,0,0,0,0,0,13,0,0,0
TMEM187,0,0,0,0,0,7,0,2,0,0,0,0
TMEM189-UBE2V1,0,0,0,0,0,3,0,1,1,0,0,0
TMEM2,0,0,0,3,2,21,2,2,5,0,1,2
TMEM231,0,0,0,0,0,11,0,2,1,0,0,0
TMEM237,0,0,0,1,1,2,0,1,4,0,0,1
TMEM240,0,0,0,0,0,7,1,1,18,0,0,0
TMEM38B,0,0,0,0,1,18,0,0,18,0,0,0
TMEM39A,0,0,0,1,0,1,0,5,0,0,0,0
TMEM5,0,0,0,0,0,0,1,0,0,0,0,0
TMEM70,0,0,0,0,2,0,0,0,2,5,0,5
TMEM92,0,0,0,0,0,0,0,5,0,0,0,0
TMIE,0,0,0,0,0,2,1,0,0,0,0,0
TMIGD3,0,0,0,1,1,2,0,0,3,1,0,3
TMLHE,0,0,0,0,0,0,0,1,1,0,0,0
TMPO,0,0,0,1,1,4,0,2,1,0,0,1
TMPRSS11A,0,0,0,0,3,25,0,8,0,0,0,0
TMPRSS3,0,0,0,0,1,6,0,1,2,0,3,35
TMPRSS4,0,0,0,1,0,6,0,2,1,0,1,0
TMPRSS6,0,0,0,1,3,5,3,2,0,0,0,2
TMTC3,0,0,0,2,0,0,0,1,0,0,0,0
TNC,0,0,0,7,8,15,1,4,20,0,0,2
TNFAIP2,0,0,0,2,4,9,0,0,1,0,0,2
TNFAIP3,0,0,0,1,1,9,0,0,9,0,0,0
TNFRSF10B,0,0,0,0,0,1,0,4,4,2,2,16
TNFRSF11A,0,0,0,0,2,2,1,1,7,0,0,0
TNFRSF11B,0,0,0,1,1,0,0,1,7,0,0,0
TNFRSF13B,0,0,0,0,3,5,0,1,0,0,0,1
TNFRSF13C,0,0,0,0,0,6,0,0,1,0,0,0
TNFRSF1A,0,0,0,0,0,0,0,2,0,0,0,0
TNFRSF1B,0,0,0,0,0,0,0,1,0,0,0,0
TNFRSF25,0,0,0,1,1,3,1,0,0,0,0,3
TNFRSF4,0,0,0,2,1,7,0,1,0,0,0,0
TNFSF10,0,0,0,0,1,1,0,0,19,0,0,0
TNFSF12,0,0,0,1,0,0,0,0,1,0,0,0
TNFSF12-TNFSF13,0,0,0,0,0,0,0,0,5,0,0,0
TNFSF13B,0,0,0,0,0,0,0,0,2,0,0,0
TNFSF14,0,0,0,1,0,3,0,0,4,0,0,0
TNFSF8,0,0,0,0,1,2,0,2,0,0,0,27
TNK2,0,0,0,2,5,7,0,6,7,0,1,1
TNKS,0,0,0,1,3,4,4,1,22,0,0,1
TNKS2,0,0,0,2,2,1,1,2,8,0,0,0
TNNC1,0,0,0,1,0,0,0,0,2,1,0,0
TNNI2,0,0,0,1,1,0,0,0,3,0,0,0
TNNT3,0,0,0,0,0,1,1,1,5,2,0,1
TNP1,0,0,0,1,0,0,0,0,2,0,0,0
TNPO2,0,0,0,0,0,0,0,7,4,0,0,0
TNPO3,0,0,0,1,0,0,1,0,1,0,0,0
TNR,0,0,0,1,2,11,1,2,9,0,0,0
TNS2,0,0,0,0,13,18,1,0,2,0,4,1
TNS3,0,0,0,2,2,12,5,4,11,0,0,0
TNXB,0,0,0,5,8,12,2,4,12,1,0,2
TOP1,0,0,0,0,0,0,3,0,4,0,1,0
TOP2A,0,0,0,0,1,5,0,0,16,0,0,0
TOP3A,0,0,0,0,0,7,0,1,2,0,0,0
TOP3B,0,0,0,1,2,5,0,0,5,0,0,0
TOPBP1,0,0,0,5,2,0,0,0,2,0,1,2
TOPORS,0,0,0,3,1,10,0,2,6,0,0,0
TOR1AIP1,0,0,0,0,3,13,0,0,1,0,0,0
TOX3,0,0,0,0,0,18,1,0,21,1,0,0
TP53,0,0,0,2,2,0,1,0,0,0,0,0
TP53BP1,0,0,0,0,6,22,3,1,5,0,0,4
TP63,0,0,0,1,2,7,0,1,0,1,0,1
TP73,0,0,0,2,0,1,1,3,1,0,0,1
TPCN2,0,0,0,0,4,8,3,5,12,0,1,2
TPH1,0,0,0,0,1,7,0,0,1,1,0,0
TPH2,0,0,0,1,0,3,0,1,0,0,0,0
TPI1,0,0,0,0,0,1,0,0,2,1,2,10
TPK1,0,0,0,0,0,0,0,1,1,0,0,0
TPM1,0,0,0,1,0,1,0,0,2,0,0,0
TPM2,0,0,0,0,0,0,2,3,0,0,0,0
TPM3,0,0,0,0,0,0,0,1,0,0,0,0
TPMT,0,0,0,1,0,0,0,3,3,0,0,0
TPO,0,0,0,1,0,12,2,1,17,0,1,1
TPP2,0,0,0,1,0,11,1,0,0,0,1,0
TPSB2,0,0,0,0,0,2,0,0,2,0,0,0
TPTE,0,0,0,0,0,1,0,1,1,0,0,4
TRADD,0,0,0,0,0,10,0,3,0,0,0,0
TRAF3,0,0,0,1,1,0,4,1,1,0,0,0
TRAF3IP2,0,0,0,1,1,3,0,0,2,0,0,0
TRAF6,0,0,0,0,0,2,0,1,0,0,1,0
TRAF7,0,0,0,1,0,2,0,3,15,0,0,0
TRAK1,0,0,0,3,0,16,0,2,2,0,2,2
TRAP1,0,0,0,2,4,8,1,1,2,0,0,1
TRAPPC10,0,0,0,5,6,7,1,3,6,1,0,0
TRAPPC11,0,0,0,0,1,4,1,5,0,0,1,0
TRAPPC2,0,0,0,0,0,0,0,3,3,0,0,0
TRAPPC9,0,0,0,1,4,6,1,1,16,0,1,1
TRDN,0,0,0,0,0,1,0,1,0,0,1,8
TREM2,0,0,0,0,2,13,5,1,0,0,0,0
TRERF1,0,0,0,1,2,0,0,2,1,0,0,0
TREX1,0,0,0,0,2,0,0,0,5,0,0,0
TRHR,0,0,0,0,1,5,2,0,4,0,0,0
TRIB2,0,0,0,0,1,0,0,0,1,0,0,0
TRIB3,0,0,0,0,3,26,1,1,4,0,0,0
TRIM17,0,0,0,0,2,1,0,0,7,1,0,2
TRIM2,0,0,0,1,0,0,2,0,0,0,0,0
TRIM21,0,0,0,0,0,1,0,1,1,0,1,2
TRIM22,0,0,0,1,0,0,0,0,19,0,0,15
TRIM24,0,0,0,0,2,2,0,1,0,0,0,0
TRIM28,0,0,0,3,0,9,1,0,16,0,0,0
TRIM33,0,0,0,0,1,0,1,2,0,0,0,0
TRIO,0,0,0,3,4,7,3,2,8,0,2,3
TRIP11,0,0,0,2,0,19,1,8,14,0,0,4
TRIP12,0,0,0,0,1,2,1,0,3,0,0,1
TRIP13,0,0,0,2,0,0,1,0,0,0,0,0
TRMT10A,0,0,0,0,1,8,1,0,0,0,0,0
TRMU,0,0,0,1,3,1,0,0,3,0,0,0
TROAP,0,0,0,35,9,18,3,0,2,0,1,0
TROVE2,0,0,0,3,1,22,3,1,0,0,1,0
TRPA1,0,0,0,2,1,11,3,0,13,0,2,0
TRPC3,0,0,0,0,7,1,1,1,1,0,0,3
TRPC4,0,0,0,0,1,0,1,1,11,0,0,0
TRPC5,0,0,0,1,0,2,0,0,1,0,0,2
TRPC6,0,0,0,2,1,5,0,1,0,0,0,1
TRPM1,0,0,0,5,3,52,3,0,8,1,0,1
TRPM2,0,0,0,3,8,33,4,2,11,0,0,2
TRPM3,0,0,0,3,4,6,1,1,7,0,0,14
TRPM6,0,0,0,5,3,41,0,1,6,0,0,2
TRPM7,0,0,0,1,3,12,1,0,1,0,0,0
TRPS1,0,0,0,1,2,0,0,2,3,0,0,0
TRPV1,0,0,0,0,3,10,3,3,0,1,0,0
TRRAP,0,0,0,3,6,2,4,12,11,0,1,5
TSC1,0,0,0,0,1,5,0,3,10,0,0,0
TSC2,0,0,0,3,15,59,5,5,17,1,2,3
TSEN2,0,0,0,2,1,2,0,0,6,0,0,0
TSEN54,0,0,0,0,0,7,0,2,0,0,0,1
TSHR,0,0,0,2,3,16,0,0,9,0,0,0
TSHZ1,0,0,0,0,7,12,1,7,11,0,0,0
TSPAN17,0,0,0,0,3,0,1,0,0,0,0,0
TSPEAR,0,0,0,1,6,27,2,0,22,0,0,2
TSPYL1,0,0,0,0,0,1,2,0,1,0,0,0
TSSC4,0,0,0,0,1,10,1,1,1,0,0,0
TSSK3,0,0,0,0,0,1,0,1,2,0,0,0
TST,0,0,0,0,3,0,1,0,0,0,0,0
TTBK2,0,0,0,2,4,14,1,0,18,0,0,3
TTC19,0,0,0,0,1,2,1,1,5,1,3,7
TTC21B,0,0,0,2,3,17,0,0,4,1,0,1
TTC37,0,0,0,2,2,5,1,0,1,0,1,1
TTC5,0,0,0,0,1,0,0,0,2,0,0,0
TTC7A,0,0,0,0,2,16,0,1,16,0,0,0
TTC8,0,0,0,2,0,4,0,1,3,0,0,0
TTF2,0,0,0,4,3,4,0,0,4,0,0,0
TTLL1,0,0,0,1,1,0,1,4,1,0,0,0
TTLL5,0,0,0,0,5,22,0,2,5,0,0,0
TUB,0,0,0,1,0,0,2,0,2,0,0,0
TUBA1A,0,0,0,0,0,0,1,1,1,0,0,1
TUBA4A,0,0,0,0,0,0,0,1,8,0,0,0
TUBA8,0,0,0,0,1,0,1,0,0,0,0,0
TUBB,0,0,0,0,0,0,0,1,0,0,0,0
TUBB1,0,0,0,1,0,10,0,4,1,0,0,0
TUBB2A,0,0,0,0,0,0,0,0,3,0,0,0
TUBB2B,0,0,0,0,0,0,0,0,14,0,0,0
TUBB3,0,0,0,1,0,0,0,2,1,0,0,0
TUBB4A,0,0,0,1,0,0,1,1,4,0,0,0
TUBGCP4,0,0,0,0,2,1,0,2,5,0,0,0
TUBGCP5,0,0,0,0,0,11,3,0,3,0,0,1
TUFM,0,0,0,0,0,0,1,2,41,0,0,0
TULP1,0,0,0,1,0,3,1,0,0,0,1,0
TULP4,0,0,0,1,5,2,1,0,5,0,0,0
TUSC1,0,0,0,0,0,3,0,2,0,0,0,0
TXLNB,0,0,0,2,4,2,0,0,3,0,0,0
TXN2,0,0,0,1,0,0,1,0,0,0,0,0
TXNL4A,0,0,0,0,0,0,0,2,1,0,0,0
TXNRD2,0,0,0,1,4,1,2,0,10,0,0,0
TYK2,0,0,0,2,0,12,4,1,1,0,1,2
TYMP,0,0,0,0,1,2,0,0,10,1,0,1
TYMS,0,0,0,0,0,1,0,1,0,0,0,0
TYR,0,0,0,0,15,1,1,1,2,0,0,1
TYROBP,0,0,0,0,4,2,0,0,9,0,0,7
TYRP1,0,0,0,2,2,8,0,0,1,0,0,0
U2AF1,0,0,0,0,0,0,0,1,0,0,0,0
UACA,0,0,0,0,2,9,0,1,5,0,1,0
UBA1,0,0,0,0,3,0,1,4,2,0,0,2
UBA3,0,0,0,0,0,1,0,0,2,0,1,1
UBA7,0,0,0,0,0,3,1,2,3,0,0,0
UBAC2,0,0,0,0,0,1,0,0,3,2,0,0
UBB,0,0,0,0,0,0,0,0,1,0,0,0
UBD,0,0,0,0,0,1,0,0,3,0,0,0
UBE2B,0,0,0,0,0,0,0,3,0,0,0,0
UBE2V2,0,0,0,0,0,1,1,0,0,1,0,0
UBE3A,0,0,0,0,0,0,0,1,18,0,0,16
UBE3B,0,0,0,1,2,4,2,6,12,0,2,1
UBIAD1,0,0,0,0,0,6,1,0,0,0,0,0
UBN2,0,0,0,2,0,1,3,3,2,0,0,0
UBQLN1,0,0,0,0,1,4,0,0,1,0,0,0
UBR1,0,0,0,2,0,16,3,2,5,1,0,15
UBR3,0,0,0,0,2,3,1,0,4,0,0,0
UBR5,0,0,0,1,4,12,1,6,5,1,1,0
UBR7,0,0,0,0,0,0,0,0,1,1,1,7
UBTF,0,0,0,1,1,0,0,3,5,0,0,0
UCP1,0,0,0,0,0,4,0,0,1,0,0,0
UCP3,0,0,0,0,0,2,0,0,2,0,0,0
UGGT1,0,0,0,1,0,0,0,0,1,0,0,0
UGT1A1,0,0,0,4,0,2,0,0,11,0,0,0
UGT1A10,0,0,0,2,1,9,0,0,1,0,0,0
UGT1A6,0,0,0,0,3,0,1,1,1,0,0,0
UGT1A8,0,0,0,1,0,3,2,0,0,0,0,0
UGT1A9,0,0,0,0,0,0,1,0,2,0,0,0
UGT2A3,0,0,0,1,0,1,1,2,1,0,0,0
UGT2B10,0,0,0,0,1,3,1,0,1,0,0,3
UGT2B15,0,0,0,1,0,11,0,0,7,0,0,0
UGT2B17,0,0,0,0,0,22,0,5,0,0,0,0
UGT2B28,0,0,0,1,3,11,0,0,11,0,1,0
UGT2B7,0,0,0,1,1,5,0,2,0,0,0,0
UGT8,0,0,0,0,0,0,0,0,17,0,0,0
UIMC1,0,0,0,1,2,2,0,2,1,0,0,0
ULK2,0,0,0,2,4,7,3,0,15,0,0,1
UMPS,0,0,0,0,2,0,0,2,0,4,7,24
UNC13B,0,0,0,3,5,8,3,2,6,0,0,0
UNC13D,0,0,0,2,1,37,4,4,5,1,0,0
UNC45B,0,0,0,1,5,7,1,1,1,0,0,0
UNC5C,0,0,0,0,2,9,1,1,9,0,0,0
UNC80,0,0,0,7,4,27,0,9,34,0,1,7
