,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
TUFM,0,0,0,0,0,3,1,1,47,0,0,0
TULP1,0,0,0,2,2,6,1,0,0,0,0,0
TULP3,0,0,0,3,1,9,0,1,1,0,0,0
TULP4,0,0,0,3,4,4,2,2,2,0,0,0
TUSC1,0,0,0,1,0,0,1,0,0,0,0,0
TUSC3,0,0,0,1,1,0,0,0,1,0,0,2
TWIST1,0,0,0,0,0,0,0,0,1,0,0,0
TWIST2,0,0,0,0,0,0,1,0,0,0,0,0
TWNK,0,0,0,0,2,0,1,1,0,0,0,0
TXLNB,0,0,0,0,0,4,2,0,4,0,0,0
TXNL4A,0,0,0,0,0,0,0,2,1,0,0,0
TYMP,0,0,0,0,1,8,0,1,11,0,0,1
TYR,0,0,0,0,13,2,0,0,3,0,0,0
TYROBP,0,0,0,1,3,3,0,1,10,0,0,12
U2AF1,0,0,0,0,0,0,0,2,2,0,0,0
UBA3,0,0,0,1,0,0,1,0,3,1,0,0
UBAC2,0,0,0,1,0,2,0,0,4,0,0,0
UBB,0,0,0,0,0,0,0,2,4,0,0,0
UBD,0,0,0,0,0,0,0,0,3,0,0,0
UBE2B,0,0,0,0,0,0,0,1,0,0,0,0
UBE2I,0,0,0,0,0,0,0,0,2,0,0,0
UBE3A,0,0,0,0,0,0,0,0,16,0,0,8
UBE3B,0,0,0,2,1,2,1,1,7,0,0,1
UBE3C,0,0,0,1,2,13,0,0,3,1,0,0
UBIAD1,0,0,0,0,0,5,1,0,0,0,0,0
UBN2,0,0,0,2,1,3,2,1,2,0,0,0
UBQLN1,0,0,0,1,1,3,0,0,2,0,0,0
UBQLN2,0,0,0,1,0,0,4,0,0,0,0,0
UBR1,0,0,0,1,1,24,1,2,5,0,0,8
UBR3,0,0,0,2,3,2,1,4,4,1,0,1
UBR5,0,0,0,1,2,6,0,6,9,0,0,0
UBR7,0,0,0,0,0,0,1,0,0,3,1,10
UBTF,0,0,0,1,0,0,1,1,3,0,0,0
UCHL1,0,0,0,0,0,1,1,0,0,0,0,0
UCP1,0,0,0,0,0,1,0,0,3,0,0,0
UCP3,0,0,0,0,0,2,0,1,0,0,0,0
UGCG,0,0,0,0,1,3,0,1,1,0,0,0
UGGT1,0,0,0,2,1,1,1,0,2,0,0,0
UGT1A1,0,0,0,3,0,0,0,1,12,0,0,0
UGT1A10,0,0,0,2,1,5,0,0,1,0,0,0
UGT1A3,0,0,0,1,12,1,0,2,0,0,0,0
UGT1A6,0,0,0,0,1,0,1,2,0,0,0,0
UGT1A7,0,0,0,4,0,1,0,0,4,0,0,0
UGT1A8,0,0,0,0,0,1,2,0,0,0,0,0
UGT1A9,0,0,0,0,2,1,1,0,1,0,0,0
UGT2A3,0,0,0,1,0,3,0,0,1,0,0,0
UGT2B10,0,0,0,0,1,4,1,2,2,0,0,3
UGT2B15,0,0,0,0,1,8,0,0,4,0,0,0
UGT2B28,0,0,0,0,2,8,1,0,12,0,0,0
UGT8,0,0,0,0,0,1,0,0,23,0,0,0
UHRF1BP1,0,0,0,2,5,5,3,3,9,0,0,1
UIMC1,0,0,0,1,3,5,0,0,1,0,0,0
ULK2,0,0,0,1,1,8,1,3,20,0,0,0
UMOD,0,0,0,1,1,1,1,0,0,0,0,0
UMPS,0,0,0,1,1,0,0,1,0,3,7,20
UNC13B,0,0,0,4,9,11,2,5,2,0,0,0
UNC13C,0,0,0,2,1,3,4,0,2,0,0,0
UNC13D,0,0,0,2,5,34,1,3,3,0,0,0
UNC45B,0,0,0,0,6,5,0,2,0,0,0,0
UNC5C,0,0,0,1,0,9,2,2,6,0,0,0
UNKL,0,0,0,3,4,14,1,1,8,1,2,10
UPF2,0,0,0,0,2,5,1,0,0,0,0,0
UQCRC1,0,0,0,0,0,7,1,2,0,0,0,0
UQCRH,0,0,0,0,0,0,0,1,0,0,0,0
UQCRQ,0,0,0,0,0,0,0,0,6,0,0,0
UROC1,0,0,0,1,4,4,1,2,4,0,0,0
UROD,0,0,0,1,6,0,0,3,0,0,0,0
USB1,0,0,0,0,0,0,0,1,1,0,1,0
USF1,0,0,0,0,0,0,0,2,1,0,0,0
USH1G,0,0,0,0,1,3,0,1,1,0,0,2
USP1,0,0,0,1,3,2,0,1,3,0,0,0
USP15,0,0,0,0,2,0,2,0,5,0,0,2
USP24,0,0,0,2,7,10,2,4,10,0,0,2
USP26,0,0,0,0,0,1,0,0,5,0,0,0
USP27X,0,0,0,0,0,0,0,0,0,0,0,0
USP3,0,0,0,0,0,1,1,3,0,0,0,0
USP30,0,0,0,2,2,0,0,1,0,0,0,0
USP34,0,0,0,1,0,13,7,1,28,0,0,3
USP53,0,0,0,2,2,3,0,3,1,0,0,0
USP7,0,0,0,0,1,0,0,1,1,0,0,5
USP8,0,0,0,1,3,1,1,0,9,0,0,0
USP9X,0,0,0,2,0,0,3,2,4,0,0,1
USP9Y,0,0,0,2,2,0,2,0,7,0,0,0
UST,0,0,0,1,1,8,0,1,0,0,0,0
UTF1,0,0,0,0,0,2,0,0,2,0,0,0
UTP4,0,0,0,0,1,6,2,0,3,0,0,0
UTP6,0,0,0,1,0,9,0,2,3,0,0,0
UTS2,0,0,0,0,0,0,1,0,5,0,0,0
VANGL1,0,0,0,5,5,0,0,0,6,0,0,0
VANGL2,0,0,0,0,0,1,0,0,2,1,0,0
VARS2,0,0,0,0,1,2,0,0,2,1,0,0
VAV3,0,0,0,1,0,1,1,0,3,0,0,0
VAX1,0,0,0,1,3,0,0,0,2,14,20,0
VAX2,0,0,0,0,1,8,0,0,6,0,0,0
VCAM1,0,0,0,3,1,0,0,1,0,0,0,0
VCAN,0,0,0,12,2,8,0,2,8,0,0,3
VCL,0,0,0,1,0,4,0,2,17,0,0,1
VCP,0,0,0,0,0,0,1,0,4,0,0,2
VCX3A,0,0,0,2,49,36,0,0,20,0,0,32
VDAC1,0,0,0,0,0,0,0,0,20,1,0,0
VDR,0,0,0,1,1,1,1,1,5,0,0,0
VEGFA,0,0,0,2,1,0,1,1,1,0,0,3
VEGFC,0,0,0,0,1,0,0,0,1,0,0,0
VHL,0,0,0,0,2,0,0,1,0,0,0,0
VIL1,0,0,0,0,4,3,1,0,2,0,0,0
VIP,0,0,0,0,0,0,0,1,2,0,0,0
VIPAS39,0,0,0,0,0,5,1,1,0,0,0,7
VIPR2,0,0,0,0,2,1,1,0,2,0,1,1
VKORC1,0,0,0,0,1,0,0,0,7,0,0,0
VLDLR,0,0,0,2,3,12,1,0,0,0,0,1
VNN1,0,0,0,0,5,39,0,0,0,0,0,0
VPREB1,0,0,0,0,0,2,0,1,0,0,0,0
VPS33B,0,0,0,1,0,13,1,0,0,0,0,0
VPS35,0,0,0,1,0,2,0,2,0,1,0,1
VPS37A,0,0,0,0,1,0,0,0,3,0,0,0
VPS45,0,0,0,2,1,3,0,0,1,1,0,0
VPS53,0,0,0,0,0,1,2,2,0,0,0,0
VSIG1,0,0,0,0,1,2,0,0,11,0,0,0
VSIG4,0,0,0,5,0,36,0,1,2,0,0,0
VTN,0,0,0,0,8,0,0,1,0,0,0,0
VWA3B,0,0,0,7,7,4,1,2,2,0,0,0
WAC,0,0,0,1,0,3,2,0,0,0,2,0
WAS,0,0,0,0,0,7,0,1,1,0,0,0
WASF3,0,0,0,1,0,16,1,0,19,0,0,0
WASHC4,0,0,0,0,0,5,4,1,1,0,3,2
WBSCR17,0,0,0,2,1,0,0,1,0,0,0,0
WDFY3,0,0,0,3,9,0,3,1,7,1,0,1
WDFY4,0,0,0,6,13,24,2,4,24,1,0,2
WDPCP,0,0,0,1,1,10,0,1,0,0,1,0
WDR11,0,0,0,1,5,9,0,3,10,0,0,1
WDR19,0,0,0,3,1,10,1,0,2,3,0,0
WDR31,0,0,0,1,0,1,0,0,7,0,0,0
WDR45,0,0,0,2,0,1,0,0,1,0,0,0
WDR45B,0,0,0,0,0,5,0,1,10,1,1,0
WDR48,0,0,0,0,0,8,1,0,0,0,0,0
WDR5,0,0,0,0,0,0,0,3,0,0,0,0
WDR60,0,0,0,4,2,2,1,8,7,0,0,0
WDR62,0,0,0,6,7,11,2,0,11,1,1,0
WDR81,0,0,0,0,5,4,2,2,11,0,0,0
WIPF1,0,0,0,0,1,0,1,2,2,0,0,0
WISP3,0,0,0,0,0,0,1,0,0,0,0,0
WNK1,0,0,0,2,3,10,0,2,8,1,2,1
WNK3,0,0,0,0,0,1,1,1,96,0,0,0
WNT1,0,0,0,1,0,4,0,1,0,3,0,0
WNT4,0,0,0,1,0,0,0,4,0,0,0,1
WNT5A,0,0,0,1,3,0,1,0,5,0,0,0
WNT5B,0,0,0,2,2,0,1,3,2,0,0,0
WNT7A,0,0,0,1,1,0,1,0,3,0,0,0
WNT9A,0,0,0,0,1,2,1,1,6,0,0,0
WNT9B,0,0,0,1,2,15,0,0,3,0,0,0
WT1,0,0,0,0,0,0,0,0,6,2,5,14
WWC2,0,0,0,0,0,3,0,0,6,0,0,0
WWC3,0,0,0,3,1,21,1,1,5,0,1,0
WWOX,0,0,0,6,0,4,0,0,5,0,0,3
WWTR1,0,0,0,1,1,1,1,0,0,0,0,0
XG,0,0,0,0,0,0,0,1,1,0,0,0
XIST,0,0,0,0,0,0,0,0,2,7,9,97
XK,0,0,0,0,1,3,0,2,0,0,0,0
XKR4,0,0,0,2,0,0,0,0,0,0,0,0
XKR6,0,0,0,1,0,1,0,0,1,0,0,0
XPNPEP2,0,0,0,0,2,7,1,1,1,0,0,0
XPNPEP3,0,0,0,1,0,1,1,0,2,0,0,0
XPO1,0,0,0,0,0,0,1,2,1,0,0,0
XPO5,0,0,0,0,0,3,2,2,4,0,0,0
XRCC3,0,0,0,0,4,1,2,1,0,0,0,0
XRCC5,0,0,0,2,5,11,1,0,2,0,0,2
XRCC6,0,0,0,0,0,0,0,0,0,0,1,1
XYLT1,0,0,0,2,2,9,2,3,10,0,0,1
XYLT2,0,0,0,2,3,15,1,4,1,0,0,0
YAP1,0,0,0,0,0,0,0,1,15,0,0,1
YARS,0,0,0,1,0,0,1,0,0,0,1,0
YARS2,0,0,0,0,0,0,1,0,1,0,0,2
YBX2,0,0,0,1,2,0,0,0,5,0,0,0
YTHDF2,0,0,0,1,3,13,0,0,0,0,0,2
YWHAE,0,0,0,0,0,0,0,0,2,0,0,0
YY1,0,0,0,1,2,7,0,1,0,0,0,1
ZAP70,0,0,0,0,3,0,0,2,2,0,2,0
ZBTB11,0,0,0,0,2,5,2,0,4,0,0,0
ZBTB16,0,0,0,0,0,2,2,0,0,0,0,0
ZBTB17,0,0,0,0,1,0,1,0,1,0,0,0
ZBTB18,0,0,0,0,0,0,0,1,4,0,0,0
ZBTB20,0,0,0,0,0,31,1,0,28,0,0,0
ZBTB38,0,0,0,0,3,6,1,1,1,0,0,0
ZBTB41,0,0,0,0,4,17,0,1,9,0,0,0
ZC3H14,0,0,0,1,1,0,0,0,0,0,1,8
ZC3HAV1,0,0,0,1,0,8,0,6,6,0,0,0
ZC4H2,0,0,0,0,0,3,0,0,4,0,0,0
ZCCHC8,0,0,0,0,0,1,0,8,0,0,0,0
ZDHHC2,0,0,0,0,0,2,0,0,1,0,0,0
ZDHHC8,0,0,0,0,1,5,4,1,2,0,1,1
ZEB1,0,0,0,1,1,9,0,0,3,0,0,1
ZEB2,0,0,0,0,0,7,0,1,1,3,4,8
ZFAT,0,0,0,4,8,5,0,1,9,0,1,1
ZFHX3,0,0,0,8,12,33,6,13,33,0,0,0
ZFHX4,0,0,0,0,5,19,3,5,4,0,0,0
ZFP36,0,0,0,0,0,0,1,0,0,0,0,0
ZFP36L1,0,0,0,1,1,0,0,1,1,0,0,0
ZFP36L2,0,0,0,0,0,0,0,0,9,0,0,0
ZFP90,0,0,0,0,0,0,0,1,0,0,0,0
ZFPL1,0,0,0,0,1,2,2,0,0,0,0,0
ZFPM2,0,0,0,2,1,28,1,0,0,0,0,0
ZFR,0,0,0,1,0,1,0,0,15,0,0,0
ZFY,0,0,0,2,0,0,0,2,0,0,0,0
ZFYVE26,0,0,0,2,4,8,0,1,8,0,0,2
ZFYVE27,0,0,0,0,0,7,1,4,0,0,0,1
ZHX3,0,0,0,4,2,13,3,4,0,0,0,0
ZIC1,0,0,0,0,0,0,0,0,2,0,0,0
ZIC3,0,0,0,0,0,7,2,0,0,0,0,0
ZIC4,0,0,0,0,1,0,0,0,2,0,0,21
ZIC5,0,0,0,0,1,10,0,1,2,0,0,0
ZKSCAN5,0,0,0,1,0,0,1,0,1,0,0,0
ZMYM2,0,0,0,1,4,9,1,0,1,0,1,0
ZMYM3,0,0,0,0,0,0,1,6,5,0,0,0
ZMYM6,0,0,0,0,1,5,0,5,1,0,0,2
ZMYND10,0,0,0,0,5,2,1,2,0,0,0,0
ZMYND15,0,0,0,0,1,5,0,0,2,0,0,0
ZNF141,0,0,0,6,28,11,6,1,1,0,0,0
ZNF175,0,0,0,1,3,0,0,0,1,0,0,0
ZNF202,0,0,0,0,0,14,0,1,1,0,0,0
ZNF213,0,0,0,0,1,11,1,0,7,0,0,3
ZNF224,0,0,0,1,2,1,1,1,0,0,0,0
ZNF311,0,0,0,0,0,4,0,0,3,0,0,0
ZNF335,0,0,0,8,3,7,4,3,4,0,0,0
ZNF347,0,0,0,1,5,4,0,0,1,0,0,0
ZNF350,0,0,0,0,0,2,0,0,9,0,0,0
ZNF385B,0,0,0,0,0,3,0,0,3,0,0,0
ZNF395,0,0,0,1,0,0,0,0,2,0,0,0
ZNF407,0,0,0,0,2,5,1,0,17,3,0,2
ZNF41,0,0,0,0,13,5,0,0,17,0,0,0
ZNF419,0,0,0,5,0,0,0,7,2,0,0,0
ZNF423,0,0,0,1,2,17,0,3,32,0,0,0
ZNF433,0,0,0,1,2,1,0,0,4,0,0,0
ZNF44,0,0,0,1,1,4,0,0,0,0,0,0
ZNF45,0,0,0,0,6,0,0,0,6,0,0,0
ZNF451,0,0,0,0,1,4,1,0,0,1,0,5
ZNF469,0,0,0,14,17,90,3,7,17,0,0,0
ZNF507,0,0,0,1,2,5,5,0,3,0,0,0
ZNF513,0,0,0,0,1,17,0,2,0,0,0,0
ZNF517,0,0,0,1,0,3,0,1,2,0,0,0
ZNF526,0,0,0,1,2,2,1,0,2,0,0,0
ZNF592,0,0,0,2,4,3,1,0,11,0,0,0
ZNF599,0,0,0,1,0,9,0,1,0,0,0,0
ZNF627,0,0,0,0,2,2,0,0,2,2,2,0
ZNF638,0,0,0,0,5,13,2,2,0,0,1,7
ZNF644,0,0,0,2,1,12,1,7,6,0,0,0
ZNF668,0,0,0,1,0,5,0,2,9,0,0,0
ZNF683,0,0,0,1,0,0,0,0,10,0,0,0
ZNF711,0,0,0,0,2,0,2,0,0,0,1,0
ZNF750,0,0,0,1,1,19,0,1,2,0,0,0
ZNF780B,0,0,0,1,6,5,0,0,18,0,0,0
ZNF79,0,0,0,1,0,0,1,3,2,0,0,0
ZNF80,0,0,0,0,0,1,0,1,6,0,0,0
ZNF804A,0,0,0,3,3,10,0,0,27,0,0,0
ZNF81,0,0,0,1,0,8,2,0,0,0,0,0
ZNHIT6,0,0,0,1,1,8,0,3,5,0,0,1
ZNRF1,0,0,0,0,1,0,1,0,0,0,0,0
ZPBP,0,0,0,0,2,0,1,0,1,0,0,0
ZPBP2,0,0,0,0,1,6,2,0,6,0,0,0
ZSWIM6,0,0,0,0,0,6,0,2,6,0,0,0
ZSWIM7,0,0,0,0,0,0,1,0,0,0,2,0
ZXDA,0,0,0,0,2,14,0,0,5,0,0,0
ABHD5,0,0,0,0,0,0,0,0,0,0,0,0
ACADS,0,0,0,0,1,0,0,0,0,0,1,0
ACAT2,0,0,0,2,0,0,0,0,0,0,0,0
ACHE,0,0,0,0,0,2,0,0,0,0,0,16
ACKR1,0,0,0,0,1,16,0,0,0,0,0,0
ACKR3,0,0,0,0,0,6,0,0,0,0,0,0
ACR,0,0,0,2,4,0,0,0,0,0,0,0
ACSM3,0,0,0,1,0,4,0,0,0,0,0,0
ADAM10,0,0,0,0,0,1,0,0,0,0,0,0
ADAM23,0,0,0,0,1,9,0,0,0,0,0,0
ADH4,0,0,0,0,0,1,0,0,0,0,0,0
ADK,0,0,0,0,1,0,0,0,0,0,0,0
ADRB2,0,0,0,0,2,3,0,0,0,0,0,0
AGER,0,0,0,1,5,0,0,0,0,0,1,0
AGMO,0,0,0,0,0,6,0,0,0,0,0,0
AGPS,0,0,0,1,1,1,0,0,0,0,0,0
AGTR1,0,0,0,1,0,0,0,0,0,0,1,0
AGTR2,0,0,0,0,1,0,0,0,0,0,0,0
AGXT,0,0,0,3,3,3,0,0,0,0,0,0
AHSP,0,0,0,0,0,10,0,0,0,0,0,0
AKR1C2,0,0,0,0,0,1,0,0,0,0,0,2
AKR1D1,0,0,0,0,0,5,0,0,0,0,0,0
ALG10,0,0,0,1,1,1,0,0,0,0,0,0
ALG10B,0,0,0,0,5,10,0,0,0,0,0,1
ALX4,0,0,0,0,2,0,0,0,0,0,0,0
AMD1,0,0,0,0,1,0,0,0,0,0,0,0
ANGPTL3,0,0,0,0,1,3,0,0,0,0,0,0
ANGPTL6,0,0,0,1,2,0,0,0,0,0,0,0
ANTXR2,0,0,0,0,4,0,0,0,0,0,0,0
AP1S3,0,0,0,0,0,2,0,0,0,0,0,0
AP4S1,0,0,0,0,0,1,0,0,0,0,0,0
APOA1,0,0,0,0,0,1,0,0,0,0,0,0
APOA2,0,0,0,0,0,1,0,0,0,0,0,1
APOA5,0,0,0,0,0,14,0,0,0,0,0,0
APOC2,0,0,0,0,1,0,0,0,0,0,0,0
APOD,0,0,0,0,0,11,0,0,0,0,0,0
APOM,0,0,0,0,0,1,0,0,0,0,0,0
ARFRP1,0,0,0,1,0,5,0,0,0,0,0,0
ARG1,0,0,0,2,0,3,0,0,0,0,0,0
ARL11,0,0,0,0,3,7,0,0,0,0,0,0
ARL6,0,0,0,1,0,0,0,0,0,0,0,0
ARL6IP1,0,0,0,1,0,0,0,0,0,0,0,0
ARL6IP5,0,0,0,0,2,0,0,0,0,0,0,0
ARL6IP6,0,0,0,2,0,0,0,0,0,0,0,0
ARSE,0,0,0,0,0,17,0,0,0,0,0,0
ARSH,0,0,0,3,0,8,0,0,0,0,0,0
ART4,0,0,0,0,0,8,0,0,0,0,0,0
ARV1,0,0,0,0,0,3,0,0,0,0,0,0
AS3MT,0,0,0,0,1,2,0,0,0,0,0,0
ASCL1,0,0,0,1,8,0,0,0,0,0,0,0
ASNS,0,0,0,0,0,1,0,0,0,0,0,0
ATG16L1,0,0,0,1,1,2,0,0,0,0,0,2
ATP5C1,0,0,0,0,0,0,0,0,0,0,0,9
ATP5E,0,0,0,1,0,1,0,0,0,0,0,0
ATP5G1,0,0,0,1,0,0,0,0,0,0,0,0
ATP5G2,0,0,0,0,0,12,0,0,0,0,0,0
ATP5J,0,0,0,0,1,1,0,0,0,0,0,0
AUH,0,0,0,1,1,0,0,0,0,0,0,6
AUP1,0,0,0,2,0,7,0,0,0,0,0,0
AVPR1A,0,0,0,0,1,5,0,0,0,0,0,0
B3GALT6,0,0,0,1,1,0,0,0,0,0,0,0
B3GAT2,0,0,0,1,0,2,0,0,0,0,0,0
B3GNT5,0,0,0,1,0,0,0,0,0,0,0,0
B3GNT8,0,0,0,0,2,1,0,0,0,0,0,0
B4GALT3,0,0,0,1,0,2,0,0,0,0,0,0
BAALC,0,0,0,0,1,0,0,0,0,0,0,0
BABAM1,0,0,0,1,0,0,0,0,0,0,0,0
BBS5,0,0,0,0,0,1,0,0,0,0,0,0
BCAP31,0,0,0,0,0,4,0,0,0,0,0,0
BCAT1,0,0,0,0,0,18,0,0,0,0,0,1
BCL2L11,0,0,0,0,0,1,0,0,0,0,0,1
BCLAF1,0,0,0,0,1,0,0,0,0,1,0,5
BFSP1,0,0,0,0,8,0,0,0,0,0,0,0
BHMT,0,0,0,1,0,7,0,0,0,0,0,0
BLOC1S3,0,0,0,1,0,1,0,0,0,0,0,0
BMP3,0,0,0,3,0,3,0,0,0,0,0,0
BMP4,0,0,0,0,3,0,0,0,0,0,0,0
BMPR1B,0,0,0,0,1,15,0,0,0,1,0,2
BOLA1,0,0,0,0,1,0,0,0,0,0,0,0
BPGM,0,0,0,1,0,0,0,0,0,0,0,0
BTRC,0,0,0,1,0,0,0,0,0,0,0,0
BUB3,0,0,0,2,0,0,0,0,0,0,0,0
C12orf4,0,0,0,1,0,0,0,0,0,0,0,0
C2,0,0,0,0,2,2,0,0,0,0,0,1
C2orf80,0,0,0,0,1,0,0,0,0,0,0,0
C4BPA,0,0,0,2,0,5,0,0,0,0,0,0
C4orf19,0,0,0,0,0,9,0,0,0,0,0,0
C4orf26,0,0,0,3,0,0,0,0,0,0,0,0
C8orf37,0,0,0,3,0,0,0,0,0,0,0,0
CA1,0,0,0,1,2,0,0,0,0,0,0,0
CACNG2,0,0,0,0,0,1,0,0,0,0,0,0
CACNG3,0,0,0,1,0,0,0,0,0,0,0,0
CALCA,0,0,0,0,0,0,0,0,0,0,0,4
CASC4,0,0,0,0,0,1,0,0,0,0,0,0
CASP9,0,0,0,1,0,3,0,0,0,0,0,1
CASQ2,0,0,0,1,6,7,0,0,0,2,0,0
CAV1,0,0,0,0,0,1,0,0,0,0,0,0
CBY1,0,0,0,0,0,1,0,0,0,0,0,0
CCDC103,0,0,0,0,0,2,0,0,0,0,0,0
CCDC107,0,0,0,1,0,0,0,0,0,3,3,8
CCDC127,0,0,0,1,1,4,0,0,0,0,0,0
CCDC151,0,0,0,3,5,0,0,0,0,0,0,0
CCL22,0,0,0,1,0,18,0,0,0,0,0,0
CCL3L3,0,0,0,0,145,0,0,0,0,0,0,0
CCL7,0,0,0,0,0,2,0,0,0,0,0,0
CCNA2,0,0,0,0,0,9,0,0,0,0,0,0
CCND2,0,0,0,1,1,1,0,0,0,0,0,0
CCNE1,0,0,0,1,1,0,0,0,0,0,0,0
CCNH,0,0,0,0,1,0,0,0,0,0,0,0
CCR6,0,0,0,0,0,8,0,0,0,0,0,0
CCSER1,0,0,0,1,2,44,0,0,0,0,0,0
CD226,0,0,0,0,0,2,0,0,0,0,0,1
CD27,0,0,0,1,0,0,0,0,0,0,0,0
CD320,0,0,0,1,0,9,0,0,0,0,0,0
CD72,0,0,0,0,0,2,0,0,0,0,0,0
CD79A,0,0,0,0,0,1,0,0,0,0,0,0
CD80,0,0,0,0,0,1,0,0,0,0,0,0
CDC5L,0,0,0,1,0,0,0,0,0,0,0,0
CDK4,0,0,0,0,1,0,0,0,0,0,0,0
CDKN2A,0,0,0,1,0,0,0,0,0,0,0,2
CDKN2B,0,0,0,0,0,5,0,0,0,0,1,0
CDKN2C,0,0,0,1,0,0,0,0,0,0,0,0
CDSN,0,0,0,1,0,5,0,0,0,0,0,0
CDX1,0,0,0,0,1,0,0,0,0,0,0,0
CECR5,0,0,0,0,0,2,0,0,0,0,0,0
CENPS,0,0,0,1,0,0,0,0,0,0,0,0
CEP41,0,0,0,0,4,3,0,0,0,6,4,50
CEP83,0,0,0,3,0,5,0,0,0,0,2,1
CFL2,0,0,0,0,0,4,0,0,0,0,3,31
CHAMP1,0,0,0,0,2,5,0,0,0,0,0,0
CHGA,0,0,0,3,1,4,0,0,0,1,1,0
CHMP1A,0,0,0,1,3,0,0,0,0,0,0,0
CHRNA5,0,0,0,1,0,0,0,0,0,0,0,0
CIAO1,0,0,0,0,0,4,0,0,0,0,0,1
CLCF1,0,0,0,1,0,0,0,0,0,0,0,0
CLDN16,0,0,0,1,2,0,0,0,0,0,1,1
CLEC4D,0,0,0,1,0,0,0,0,0,0,0,0
CLHC1,0,0,0,0,2,2,0,0,0,0,0,0
CLIC5,0,0,0,0,1,18,0,0,0,0,0,0
CLN5,0,0,0,1,0,1,0,0,0,0,0,26
CLN8,0,0,0,1,0,0,0,0,0,0,0,0
CLOCK,0,0,0,3,1,1,0,0,0,0,0,2
CMA1,0,0,0,1,2,2,0,0,0,0,0,0
CNPY3,0,0,0,1,0,1,0,0,0,0,0,0
CNR2,0,0,0,0,1,0,0,0,0,0,0,0
CNTF,0,0,0,1,1,3,0,0,0,0,0,0
COG6,0,0,0,1,2,2,0,0,0,0,2,2
COQ8B,0,0,0,2,2,6,0,0,0,0,0,0
COQ9,0,0,0,1,2,8,0,0,0,0,0,0
CORO7-PAM16,0,0,0,0,1,0,0,0,0,0,0,0
COX20,0,0,0,1,0,0,0,0,0,0,0,0
COX5A,0,0,0,0,3,2,0,0,0,0,0,0
CPQ,0,0,0,0,4,24,0,0,0,0,0,0
CRADD,0,0,0,1,2,2,0,0,0,0,0,0
CRBN,0,0,0,1,1,7,0,0,0,0,0,0
CRKL,0,0,0,0,0,1,0,0,0,0,0,0
CRX,0,0,0,1,0,6,0,0,0,0,0,0
CRY2,0,0,0,1,0,0,0,0,0,0,0,0
CRYAB,0,0,0,0,3,2,0,0,0,0,0,0
CRYBB2,0,0,0,2,1,0,0,0,0,0,3,1
CRYGA,0,0,0,1,0,7,0,0,0,0,0,0
CRYZL1,0,0,0,1,2,3,0,0,0,0,0,0
CSH1,0,0,0,0,0,3,0,0,0,0,0,0
CSNK1G1,0,0,0,1,0,0,0,0,0,0,0,0
CSTF2,0,0,0,2,5,4,0,0,0,0,0,0
CSTF2T,0,0,0,2,0,3,0,0,0,0,0,0
CTF1,0,0,0,0,0,1,0,0,0,0,3,0
CTH,0,0,0,1,1,0,0,0,0,0,0,0
CTHRC1,0,0,0,0,2,0,0,0,0,0,0,0
CTNNA1,0,0,0,0,0,1,0,0,0,0,0,0
CTNND1,0,0,0,1,3,10,0,0,0,1,0,0
CTSF,0,0,0,0,2,8,0,0,0,0,0,0
CUL3,0,0,0,1,0,0,0,0,0,0,2,4
CXCL11,0,0,0,0,1,1,0,0,0,0,0,0
CYBRD1,0,0,0,0,0,6,0,0,0,0,0,0
CYP17A1,0,0,0,0,2,2,0,0,0,0,0,0
CYP1B1,0,0,0,1,0,0,0,0,0,0,0,0
CYP3A43,0,0,0,0,5,0,0,0,0,0,0,0
CYP7B1,0,0,0,4,0,5,0,0,0,0,0,0
CYR61,0,0,0,2,0,10,0,0,0,0,0,0
CYSLTR1,0,0,0,0,2,0,0,0,0,0,0,0
DBP,0,0,0,0,0,2,0,0,0,0,0,0
DCAF11,0,0,0,2,0,2,0,0,0,0,0,0
DCDC2,0,0,0,1,2,0,0,0,0,0,0,0
DCX,0,0,0,0,1,0,0,0,0,0,0,0
DCXR,0,0,0,0,1,0,0,0,0,0,0,0
DDIT3,0,0,0,0,0,1,0,0,0,0,0,0
DDX25,0,0,0,1,0,6,0,0,0,0,0,0
DDX3Y,0,0,0,0,0,2,0,0,0,0,0,0
DDX47,0,0,0,0,1,0,0,0,0,0,0,0
DDX53,0,0,0,0,2,0,0,0,0,0,0,0
DEFB124,0,0,0,0,0,1,0,0,0,0,0,0
DENR,0,0,0,0,0,3,0,0,0,0,0,0
DGAT2L6,0,0,0,3,2,0,0,0,0,0,0,0
DIO1,0,0,0,0,0,1,0,0,0,0,0,0
DIO2,0,0,0,2,0,1,0,0,0,0,0,0
DKC1,0,0,0,0,2,0,0,0,0,0,0,0
DKK1,0,0,0,0,1,15,0,0,0,0,0,0
DKK2,0,0,0,2,0,0,0,0,0,0,0,0
DKK4,0,0,0,0,1,0,0,0,0,0,0,0
DLX3,0,0,0,0,1,9,0,0,0,0,0,0
DNAJC30,0,0,0,1,0,11,0,0,0,0,0,0
DNAJC6,0,0,0,3,5,1,0,0,0,0,0,0
DNAL4,0,0,0,1,0,1,0,0,0,0,0,0
