,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
CBS,1,0,5,15,21,64,20,33,14,2,104,3
CC2D2A,4,2,19,30,47,236,53,53,20,1,9,62
CCDC102B,0,0,1,0,0,1,0,0,0,0,0,2
CCDC107,0,1,0,0,5,6,1,0,4,29,43,132
CCDC121,0,0,2,0,0,1,0,0,0,0,0,0
CCDC127,2,0,0,3,5,36,3,2,3,0,0,0
CCDC14,1,15,0,14,13,12,2,2,19,3,3,8
CCDC148,3,4,0,7,17,5,4,8,70,0,0,0
CCDC170,2,0,0,8,9,126,3,26,50,1,2,25
CCDC18,4,2,2,15,80,50,3,49,41,0,0,1
CCDC33,1,0,0,20,18,139,22,2,35,4,1,32
CCDC39,0,4,0,11,39,153,33,49,144,1,5,4
CCDC40,2,4,0,27,63,219,9,80,87,3,12,34
CCDC62,4,1,0,6,3,107,2,10,254,0,0,0
CCDC63,1,0,0,0,0,0,0,0,0,0,0,0
CCDC66,0,13,66,15,68,42,20,2,26,0,2,0
CCDC78,2,1,22,25,45,27,21,28,27,3,0,2
CCDC8,0,34,0,103,23,22,35,12,5,0,0,0
CCDC87,0,0,2,0,0,0,0,0,0,0,0,0
CCDC90B,0,3,0,4,22,45,0,4,31,11,0,7
CCHCR1,4,0,25,19,16,24,8,2,8,0,1,4
CCKBR,0,13,0,9,9,10,7,2,0,0,2,1
CCL13,2,0,0,0,4,1,5,0,52,0,0,7
CCNA2,1,0,0,3,2,48,0,0,7,0,0,0
CCND2,0,2,0,5,11,18,2,0,2,0,0,0
CCNO,0,10,0,20,0,60,8,4,31,1,0,0
CCPG1,1,0,0,24,6,86,5,6,263,0,2,76
CCR3,0,0,5,10,36,19,23,8,2,0,0,0
CCR5,0,0,4,26,12,32,3,5,9,0,0,0
CCR6,2,0,0,5,0,117,0,8,0,0,0,0
CCRL2,10,0,3,8,18,3,1,8,16,0,0,0
CCT8L2,2,0,0,0,0,0,0,0,0,0,0,0
CD109,0,0,0,37,105,199,7,5,14,1,0,7
CD177,3,0,35,8,87,33,1,1,16,0,0,0
CD1A,0,8,2,39,46,38,2,5,0,0,0,35
CD1E,0,17,0,10,3,5,1,20,6,0,0,8
CD207,0,2,0,1,2,75,5,12,3,3,0,1
CD244,0,1,0,13,12,18,0,68,2,1,1,0
CD247,0,2,0,0,5,2,6,0,7,12,2,2
CD2AP,6,2,0,6,14,9,11,18,5,0,0,3
CD36,3,11,7,18,30,21,9,1,7,0,0,7
CD3EAP,1,2,17,14,22,71,8,13,7,1,0,51
CD3G,5,0,0,0,0,17,1,0,0,0,0,6
CD40,0,4,0,3,3,0,1,3,0,1,0,3
CD55,7,7,0,10,13,15,0,6,26,5,0,63
CD96,5,38,2,23,11,26,5,1,0,2,1,14
CDAN1,52,0,0,21,32,293,25,43,313,3,6,12
CDC25C,10,10,1,64,2,4,9,28,156,1,5,0
CDC27,2,0,0,19935,13667,8451,17257,10629,8372,0,1,2
CDC6,0,15,0,11,0,16,3,0,23,1,0,1
CDH23,2,3,0,132,202,752,81,76,1046,22,36,76
CDH26,0,1,0,0,0,0,0,0,0,0,0,0
CDH3,3,0,0,26,24,158,10,7,40,0,3,1
CDHR1,2,0,0,25,63,161,18,17,620,22,7,1
CDK12,0,0,7,23,11,38,7,35,50,0,0,0
CDK16,0,1,0,2,1,1,8,4,73,2,0,10
CDK5,1,0,0,0,1,0,5,9,0,0,13,0
CDK5RAP2,1,2,0,24,46,116,33,79,101,6,4,9
CDK5RAP3,0,0,0,17,13,43,7,3,12,15,1,9
CDKAL1,1,0,0,42,1,167,4,19,31,0,0,0
CDKL3,4,14,0,10,7,49,5,1,12,0,0,5
CDKL5,5,0,0,8,2,0,9,10,15,0,0,4
CDKN2B-AS1,0,0,11,0,0,0,1,0,0,38,58,907
CDON,1,7,0,69,79,42,7,11,83,0,0,4
CDT1,2,0,0,21,19,54,14,8,53,1,10,28
CDX2,0,1,0,0,0,0,3,1,0,0,6,0
CECR1,2,0,3,6,19,99,5,28,1,0,0,0
CECR2,3,16,8,28,53,62,15,18,140,0,0,4
CECR5,4,0,0,4,5,47,9,4,7,4,0,0
CEL,4,2,0,17,27,54,12,37,348,2,0,0
CELF6,0,3,0,7,0,30,0,11,25,0,0,0
CELSR1,0,0,85,145,153,237,102,99,809,9,21,173
CENPE,2,0,0,51,88,38,32,21,23,2,1,66
CENPJ,2,18,2,20,21,100,4,79,24,5,1,11
CENPX,2,2,0,2,5,138,1,3,138,2,0,0
CEP126,2,0,0,21,31,47,7,23,0,0,0,0
CEP135,4,1,2,13,15,160,13,16,7,3,2,3
CEP152,20,0,6,14,11,295,17,68,86,3,3,7
CEP164,6,0,4,49,21,187,26,15,15,0,0,0
CEP19,0,1,0,12,11,1,4,0,96,0,0,0
CEP250,1,0,3,67,98,199,27,21,117,0,0,2
CEP290,22,7,3,31,71,170,45,9,27,0,13,5
CEP63,1,3,0,18,19,45,3,8,18,0,2,0
CEP83,0,1,0,15,15,98,3,2,14,1,24,22
CEP85L,0,1,0,16,22,2,2,45,21,0,0,7
CEP89,5,0,1,2,55,86,81,3,1,4,4,0
CER1,3,0,2,5,5,3,4,3,129,0,0,0
CERKL,0,2,12,8,2,15,9,11,108,2,6,24
CES1,0,20,25,3,14,68,6,6,13,0,0,16
CES2,5,0,0,11,24,21,10,56,76,2,3,4
CETP,13,1,3,34,14,32,1,20,35,2,0,4
CFAP221,0,1,0,0,0,0,0,0,1,0,0,0
CFAP52,0,1,0,0,0,4,0,0,2,0,0,0
CFAP53,2,2,0,17,20,4,0,0,3,0,1,3
CFAP57,6,11,0,12,43,150,13,39,188,0,1,247
CFH,1,0,0,24,31,27,15,31,10,0,0,26
CFHR1,2,0,0,6,27,1,3,3,97,0,0,6
CFHR2,0,4,5,1,8,253,2,12,0,0,0,0
CFHR3,2,6,2,1,4,35,0,4,7,0,0,0
CFHR4,3,0,0,9,10,67,19,7,35,2,0,0
CFHR5,5,2,8,6,28,10,2,1,37,0,0,2
CFL2,2,0,0,2,2,49,1,0,0,25,36,416
CFTR,9,7,30,36,82,480,14,38,197,2,9,8
CGB3,0,0,4,1,1,0,2,0,162,0,0,0
CGNL1,1,0,0,32,35,263,12,51,31,10,1,0
CH25H,1,0,0,0,0,0,0,0,0,0,0,0
CHD1L,1,3,29,18,14,125,25,20,23,0,0,19
CHDH,0,2,0,18,13,84,8,7,131,0,1,3
CHEK1,7,6,0,1,3,0,11,7,2,0,1,1
CHEK2,1,36,49,10,10,12,11,2,0,0,1,1
CHFR,1,0,0,16,7,34,45,9,286,2,18,11
CHGB,1,0,0,39,31,12,12,20,66,0,4,0
CHIA,2,0,17,14,28,75,3,31,6,0,3,3
CHIT1,0,0,2,16,13,14,18,2,14,23,19,76
CHMP1A,0,8,0,1,14,5,2,1,1,0,0,0
CHMP2B,3,0,1,2,13,0,0,0,62,3,0,0
CHPF2,17,17,0,17,76,362,9,1,89,0,0,0
CHRD,1,0,0,19,20,47,10,22,4,0,2,15
CHRFAM7A,0,0,1,1,1,8,5,0,2,0,8,0
CHRM3,1,0,0,10,14,2,1,24,16,0,0,0
CHRNA2,3,0,0,10,13,42,15,32,26,0,0,0
CHRNA3,0,1,0,31,24,20,3,41,1,4,0,0
CHRNA5,0,1,0,10,14,1,0,3,4,0,1,3
CHRNB1,0,3,0,11,10,12,1,13,19,2,2,30
CHRNB3,1,0,1,0,5,42,5,6,0,0,0,0
CHRND,1,4,0,23,6,58,9,2,120,20,52,162
CHRNE,6,0,1,17,45,23,27,12,83,2,0,206
CHRNG,0,4,0,22,88,97,7,13,150,7,1,12
CHST8,3,0,0,11,35,91,2,1,0,4,1,9
CIB2,3,0,0,20,8,19,1,2,8,8,6,4
CIDEC,0,2,0,0,25,146,2,20,3,1,1,0
CIITA,0,1,0,27,64,56,5,63,63,3,1,5
CILP,0,5,0,11,59,79,4,70,16,0,0,2
CKAP2L,2,4,0,2,9,42,16,5,21,0,3,0
CKM,0,0,52,16,7,273,6,1,36,0,2,2
CLCA1,5,1,0,23,7,206,17,21,49,1,3,5
CLCA2,0,1,0,26,22,109,12,4,231,2,0,0
CLCN1,0,1,0,10,5,142,7,23,5,14,3,8
CLCN2,1,20,0,41,32,251,0,68,2,4,4,5
CLCNKA,0,0,14,54,1,69,12,20,72,4,2,32
CLCNKB,4,0,0,50,16,29,9,28,297,9,16,24
CLDN14,1,0,0,25,5,2,3,6,12,0,0,95
CLDN23,2,0,0,12,3,31,0,6,19,0,0,0
CLEC10A,2,17,0,8,2,74,2,1,11,0,1,0
CLEC11A,0,0,73,7,1,69,0,23,0,0,0,3
CLEC4M,2,0,16,2,66,140,15,12,9,0,0,2
CLHC1,0,0,2,3,12,17,3,4,3,0,0,0
CLIP1,0,0,2,14,31,13,17,27,11,0,0,16
CLIP2,2,0,0,29,52,120,17,30,95,0,4,4
CLK1,0,0,0,8,3,11,1,15,0,0,0,0
CLN3,1,0,0,6,3,5,19,22,6,8,0,2
CLN6,1,4,0,8,13,24,7,20,31,0,0,0
CLNK,2,6,0,6,6,19,5,15,9,1,0,0
CLPB,0,1,1,27,83,68,3,68,19,0,0,2
CLPP,0,1,0,2,1,0,0,14,216,0,0,3
CLRN1,0,0,26,7,2,6,2,5,12,36,65,206
CLTCL1,5,2,7,27,32,210,44,82,178,0,9,2
CLUL1,0,3,0,7,11,8,3,10,39,0,0,2
CLYBL,0,19,0,7,9,2,0,3,22,0,1,30
CMA1,11,0,0,6,35,6,2,2,2,1,0,3
CNDP1,0,15,18,41,20,103,7,5,0,0,0,0
CNGA1,0,1,0,63,13,34,1,54,30,4,2,3
CNGA3,1,0,0,8,39,198,2,10,55,0,10,0
CNGB1,0,0,0,39,98,133,10,21,264,1,1,14
CNGB3,15,5,49,23,69,274,2,1,96,0,0,5
CNKSR1,8,30,0,26,34,262,21,77,45,9,51,8
CNN2,0,0,26,81,345,9,22,185,22,2,0,0
CNPY3,1,0,0,12,15,6,0,2,11,0,0,0
CNR1,1,0,0,3,40,31,12,25,82,0,1,219
CNTLN,2,3,154,44,89,82,1112,57,76,0,0,0
CNTN1,0,1,0,8,14,1,4,12,60,2,3,17
CNTN4,2,1,0,35,38,130,7,71,12,1,2,10
CNTN6,0,2,0,55,23,301,37,26,53,0,0,2
CNTNAP1,2,0,0,29,52,57,12,45,136,2,2,0
CNTNAP2,2,0,0,34,42,100,6,19,417,1,0,0
COA1,2,0,0,2,18,0,0,12,7,0,0,0
COASY,0,0,6,11,19,1,4,25,20,0,0,0
COCH,1,0,0,10,4,70,5,41,20,0,0,1
COG1,1,0,0,11,16,255,7,20,24,0,2,1
COG2,3,0,0,10,9,33,15,4,48,0,2,0
COG3,0,5,0,6,28,24,17,11,53,0,0,0
COG4,1,0,0,27,22,58,5,22,21,0,3,28
COG5,1,0,0,21,24,55,6,11,121,10,5,6
COG6,3,3,0,13,36,11,12,7,5,10,22,16
COG7,0,3,0,18,3,59,13,2,348,0,1,9
COG8,7,0,0,2,2,19,29,12,71,1,5,1
COL10A1,0,1,0,28,29,155,8,12,46,0,0,0
COL11A1,0,0,1,25,49,152,30,2,80,7,5,9
COL12A1,1,0,0,95,93,162,18,74,170,1,5,13
COL15A1,0,2,7,56,32,58,16,18,62,1,2,1
COL17A1,0,2,0,59,19,300,23,47,243,6,2,7
COL18A1,20,18,2,79,172,510,38,98,1541,3,14,35
COL1A2,0,1,0,27,57,62,12,87,24,78,9,17
COL20A1,0,1,0,0,0,0,0,0,1,0,1,1
COL21A1,2,0,6,10,3,130,26,19,140,0,0,1
COL4A1,1,0,0,21,27,95,13,28,348,1,7,18
COL4A2,3,3,0,25,75,72,48,63,252,6,14,14
COL4A3,1,11,0,33,37,128,24,43,88,3,10,13
COL6A5,9,7,12,38,128,236,35,52,172,3,133,212
COL6A6,4,109,1,25,105,58,16,26,80,2,3,0
COL7A1,12,2,2,110,280,279,40,95,535,8,17,61
COL9A1,1,0,0,9,20,160,18,11,5,10,12,74
COL9A2,0,3,0,34,22,153,16,38,31,1,0,6
COL9A3,0,4,0,22,76,186,31,36,153,2,3,15
COLQ,0,1,0,7,16,23,2,69,36,2,2,0
COMMD3-BMI1,0,5,0,1,3,0,2,0,3,0,0,0
COQ2,3,0,0,3,22,6,7,1,67,0,0,0
COQ4,4,0,6,3,1,1,1,1,5,0,0,1
COQ8A,0,9,0,29,48,118,9,50,95,5,1,20
CORIN,9,10,0,36,11,91,15,30,74,6,1,6
CORO1A,1,0,0,4,3,37,11,16,74,1,2,67
CORO1C,0,0,1,0,0,0,0,0,0,0,0,0
COX15,2,0,0,5,2,10,2,0,0,3,2,3
COX4I2,0,0,0,8,5,34,0,0,35,5,0,0
COX7A1,0,3,0,0,0,1,1,2,0,0,0,0
COX7B2,1,0,0,1,0,1,0,0,0,0,0,0
CP,19,0,0,21,28,57,15,27,43,2,14,0
CPA1,0,4,1,9,8,238,8,20,20,1,0,0
CPA4,0,28,104,9,10,41,2,0,218,3,3,0
CPA6,3,0,0,6,40,44,0,4,96,0,0,8
CPB2,0,1,0,10,0,21,0,3,2,0,0,0
CPO,0,2,0,0,0,0,0,0,1,0,0,0
CPS1,0,2,0,19,28,54,12,6,260,0,4,16
CPT1A,2,0,0,11,26,100,38,11,36,0,0,1
CPT1C,2,0,0,15,8,145,17,70,192,1,0,0
CPT2,0,0,1,15,7,188,33,2,5,0,0,0
CPZ,0,10,8,74,61,432,24,77,34,95,6,59
CR1,4,15,0,27,54,74,6,86,230,243,3,15
CR2,4,3,9,14,31,120,5,7,104,0,0,3
CRAT,2,0,0,10,8,42,4,19,17,2,0,1
CREB3,2,0,0,1,35,14,3,20,117,0,0,25
CREB3L3,0,2,33,17,9,56,33,4,137,1,1,2
CREB3L4,0,0,1,0,0,0,0,0,0,0,0,0
CRELD1,0,2,0,12,16,42,7,40,48,3,4,37
CRISP2,0,2,2,2,22,27,0,27,96,0,0,0
CRLF1,0,1,0,35,7,108,13,16,95,1,2,50
CROCC,1,1,0,55,117,787,18,117,395,2,13,2
CRYBA1,2,0,0,1,8,54,5,77,0,0,0,0
CRYBA4,1,6,77,2,7,5,2,8,20,21,0,0
CRYBB1,4,0,0,6,28,14,7,8,23,2,0,8
CRYBB3,1,1,0,6,7,163,3,2,0,0,2,1
CRYGD,2,0,0,6,9,200,0,2,106,0,4,0
CRYGS,1,0,0,6,22,4,1,0,32,0,0,0
CSF1,2,0,0,17,17,9,5,4,16,0,0,0
CSF2RA,2,0,0,2,36,44,2,5,10,39,19,19
CSF3R,0,2,0,10,35,137,1,51,53,0,1,1
CSGALNACT1,4,0,0,12,3,48,6,29,21,5,26,17
CSH1,2,0,0,0,0,21,6,2,2,7,0,8
CSNK2A3,0,4,1,17,6,28,4,2,1,0,0,2
CSPP1,2,2,0,8,27,78,12,5,11,0,1,7
CST3,0,1,0,0,0,2,2,8,46,1,0,3
CSTA,2,0,0,4,2,0,0,9,0,0,1,0
CSTB,8,0,0,2,12,2,2,1,1,0,0,1
CTBP2,0,0,1,2,0,0,0,0,0,0,0,3
CTC1,3,0,40,47,24,15,14,37,261,1,0,2
CTH,2,3,0,2,7,0,0,0,5,1,0,0
CTNNA3,0,2,0,24,25,23,4,6,57,5,3,2
CTSC,4,0,0,9,7,0,1,4,75,0,2,9
CTSZ,2,4,0,17,10,95,2,0,2,0,0,1
CTTNBP2,2,0,0,30,32,95,19,10,46,0,0,2
CUBN,6,7,5,146,172,308,46,63,155,5,7,41
CUEDC1,42,0,1,24,10,0,20,17,6,0,0,0
CUL9,0,0,1,2,0,3,0,0,1,0,0,2
CUX1,1,0,0,26,14,288,24,53,73,0,0,40
CUX2,0,0,31,27,41,69,20,64,519,0,28,0
CXCL11,0,0,17,0,6,34,0,2,0,0,0,3
CXCL16,0,0,4,3,3,15,3,0,3,0,0,1
CXCL8,2,0,180,2,4,0,1,0,27,0,1,0
CXCR1,0,0,44,7,13,16,15,22,2,0,0,0
CXCR3,0,0,132,4,22,1,10,9,0,0,4,0
CYBA,0,3,0,2,4,20,2,28,0,0,23,0
CYP11A1,1,0,0,8,8,247,3,1,12,0,2,4
CYP17A1,2,0,0,16,0,12,1,2,2,1,0,2
CYP19A1,1,0,0,2,9,35,1,9,0,2,0,0
CYP1A1,0,0,7,12,60,132,8,7,5,0,0,4
CYP1A2,0,13,0,28,11,32,17,2,21,0,6,5
CYP1B1,3,0,0,36,13,2,1,0,6,0,0,0
CYP21A2,0,26,0,4,74,27,0,5,161,0,0,4
CYP24A1,0,2,0,37,38,144,5,4,2,1,2,3
CYP26C1,2,0,24,1,6,27,5,15,54,4,0,0
CYP27A1,0,2,0,11,38,9,22,2,22,1,0,1
CYP27B1,1,2,0,14,13,7,2,10,3,0,1,5
CYP2A6,0,0,1,11,20,143,11,6,117,0,14,8
CYP2B6,0,2,1,16,9,643,3,13,220,0,1,14
CYP2C18,6,2,27,4,15,69,1,1,0,1,0,10
CYP2C19,0,2,0,17,30,70,24,4,2,1,0,0
CYP2C8,0,5,0,4,16,11,13,6,0,0,1,7
CYP2C9,0,1,1,3,10,110,9,1,29,0,1,0
CYP2D6,0,12,4,15,26,143,11,1,151,0,10,4
CYP2E1,0,3,0,17,4,36,18,15,5,0,2,3
CYP2J2,0,1,1,12,6,18,9,1,23,0,2,0
CYP2R1,4,30,0,16,9,14,10,0,114,1,0,1
CYP2U1,1,0,0,15,8,162,15,55,0,2,0,0
CYP2W1,2,0,0,15,28,174,17,11,33,0,0,5
CYP3A4,0,0,1,5,10,183,7,0,59,2,0,23
CYP3A43,0,0,2,10,40,5,2,2,0,2,0,2
CYP3A5,0,40,3,12,9,136,5,5,5,3,0,4
CYP4A11,0,2,1,11,25,195,3,11,5,0,3,5
CYP4A22,0,3,16,6,26,92,4,6,24,0,4,19
CYP4B1,0,0,0,18,15,28,6,2,145,1,0,17
CYP4F12,4,3,0,36,6,140,7,6,66,0,0,11
CYP4F2,11,7,0,19,22,22,18,32,5,1,0,14
CYP4F22,0,0,2,13,53,38,10,9,8,0,0,7
CYP4F3,1,0,7,18,79,511,7,6,63,0,19,0
CYP4V2,0,0,14,8,18,38,8,0,24,2,0,2
CYP7A1,0,5,0,6,142,40,4,0,4,0,0,0
CYP7B1,2,1,3,19,4,51,1,1,12,0,2,0
CYS1,12,0,0,0,6,0,0,2,0,0,0,0
CYSLTR2,7,0,0,8,5,189,2,4,66,0,0,0
DAO,2,0,0,5,13,2,11,1,84,0,0,0
DAPK1,0,0,5,53,18,203,27,20,209,6,0,15
DARS2,0,0,42,8,29,1,45,82,38,0,0,51
DBF4B,1,0,0,7,12,17,5,22,13,2,0,2
DBH,7,0,5,15,18,104,13,32,46,3,0,0
DCBLD1,0,34,0,4,45,118,1,8,39,0,0,1
DCBLD2,0,2,0,18,22,327,6,4,14,2,0,0
DCDC2,2,0,0,1,5,3,10,9,7,3,0,1
DCHS1,3,0,0,67,162,724,39,68,123,0,0,0
DCLRE1A,0,19,47,19,13,112,6,27,44,0,0,0
DCLRE1B,0,1,0,11,5,12,3,0,3,0,0,0
DCLRE1C,0,0,1,9,19,17,6,2,128,2,10,3
DCPS,1,0,0,10,11,35,6,19,17,0,0,1
DCST2,0,1,0,0,3,3,0,0,0,0,0,0
DCXR,1,9,1,5,8,0,0,1,1,0,4,0
DDB2,1,0,0,11,1,50,2,9,20,3,0,0
DDHD2,1,0,0,13,5,52,8,1,0,1,0,0
DDIT3,0,2,0,5,2,14,0,0,0,0,0,0
DDOST,3,0,0,6,6,7,11,31,26,2,3,3
DDRGK1,0,0,0,5,13,0,5,4,47,0,0,2
DDX11,0,7,0,29,59,236,582,10,151,1,0,38
DDX25,0,2,0,22,7,79,9,4,3,0,0,4
DDX47,3,0,0,3,21,15,1,16,1,0,0,1
DDX53,0,9,0,10,11,26,8,8,0,0,0,0
DDX58,2,7,8,37,29,0,3,0,38,0,2,18
DDX59,1,5,0,10,1,126,1,14,3,0,0,2
DECR1,3,0,0,9,8,47,0,6,100,0,0,0
DEFB126,0,0,4,1,0,2,0,3,1,0,0,0
DEK,1,0,0,10,2,3,0,50,42,0,2,0
DEPDC5,1,0,0,51,23,64,26,10,124,1,0,0
DFNA5,4,0,7,20,22,6,12,54,2,23,181,2
DGAT1,0,0,2,14,18,1,4,8,234,2,16,11
DGAT2L6,0,10,0,1,8,0,3,2,0,0,0,0
DGCR2,2,0,0,44,62,105,27,10,92,2,2,2
DGUOK,2,7,0,8,7,47,0,9,5,0,0,2
DHCR7,1,1,49,16,17,19,10,8,201,0,0,37
DHODH,0,4,0,4,46,13,0,7,56,2,0,6
DHTKD1,2,0,0,43,13,99,27,1,86,10,0,1
DHX37,2,0,0,39,47,252,10,30,35,2,9,115
DIABLO,2,0,0,0,17,56,4,2,8,10,39,60
DIAPH2,0,0,3,13,22,27,3,11,0,3,0,0
DIAPH3,19,3,0,19,25,340,15,10,161,0,0,3
DICER1,3,0,0,27,26,96,21,31,182,4,1,54
DIO1,0,9,0,4,0,26,5,0,0,0,0,2
DIRC2,0,0,2,2,0,26,3,7,83,0,1,3
DIS3L2,6,0,0,33,19,414,9,37,84,2,1,262
DISC1,1,6,0,15,42,167,26,16,2,12,15,5
DKK3,65,0,0,8,4,4,0,0,80,0,1,15
DLD,6,1,0,8,3,3,1,2,32,0,2,5
DLEC1,1,20,1,56,97,212,21,20,84,0,0,132
DLG2,1,0,0,13,7,29,19,3,146,6,0,4
DLL3,5,0,0,7,33,22,3,8,41,0,0,0
DLST,3,0,0,5,2,7,2,2,3,0,1,0
DMBT1,2,0,5,29,59,605,33,46,219,2,10,9
DMD,0,0,14,149,72,109,25,19,333,6,59,15
DMGDH,7,0,7,17,13,43,16,6,95,0,1,2
DMP1,0,1,0,11,6,30,4,3,183,0,0,0
DMPK,0,1,0,25,25,19,31,83,24,1,3,10
DMXL1,1,0,0,101,63,90,31,43,175,4,1,16
DMXL2,0,1,0,34,101,42,56,93,98,2,0,0
DNA2,9,1,3,3,22,105,8,1,1,0,14,0
DNAAF1,0,0,4,31,25,191,7,18,43,3,1,8
DNAAF2,2,0,0,9,11,441,46,18,1,0,0,0
DNAAF3,0,2,0,17,133,72,11,48,10,1,0,43
DNAH1,8,3,0,134,85,921,88,80,659,3,24,6
DNAH11,11,3,2,131,275,328,85,138,720,63,3,275
DNAH14,0,0,2,0,1,3,0,1,1,0,1,2
DNAH3,30,16,19,104,94,380,89,54,393,3,1,11
DNAH5,1,1,2,127,189,734,68,50,175,8,6,31
DNAH7,20,22,18,79,81,332,34,71,265,0,0,0
DNAH9,6,41,21,131,146,400,73,88,816,8,15,31
DNAI1,1,11,0,12,6,51,9,2,9,6,1,7
DNAI2,2,0,0,16,29,46,6,21,4,1,0,2
DNAJA4,2,0,0,5,13,0,6,7,65,0,3,8
DNAJB2,0,17,0,19,12,2,0,0,139,2,0,0
DNAJC19,0,1,0,0,4,0,0,4,53,12,10,25
DNASE1,0,17,0,18,28,146,2,16,53,2,0,11
DNASE1L3,0,5,0,5,12,13,3,6,22,1,1,3
DNHD1,2,0,0,0,1,2,0,0,1,0,0,0
DNMT3L,11,1,0,1,26,55,0,0,106,0,0,10
DNTT,2,3,0,10,14,41,5,1,122,0,0,0
DOC2A,2,0,0,13,38,95,34,16,7,0,0,4
DOCK3,0,16,0,18,48,131,15,34,259,5,7,19
DOCK6,0,9,0,68,82,301,26,96,328,3,3,12
DOCK7,2,0,0,33,43,9,26,77,121,8,0,6
DOCK8,0,6,0,68,95,298,18,49,195,1,3,12
DOHH,0,1,0,0,0,0,0,0,0,1,0,0
DOK2,0,4,0,23,9,22,7,0,125,0,0,0
DOK5,2,0,0,10,0,6,7,1,12,0,0,5
DOK7,0,0,49,16,54,19,33,27,140,2,12,10
DOPEY2,2,0,0,1,3,2,0,3,1,0,0,0
DPCD,0,0,1,4,2,3,0,12,0,0,0,0
DPP3,2,0,0,31,49,32,9,4,132,0,0,3
DPP4,0,2,0,9,3,15,10,16,37,0,0,1
DPP6,1,0,0,21,32,14,11,26,103,5,0,25
DPY19L2,3,0,0,21,23,13,11,10,1,0,1,7
DPYD,1,0,0,31,19,40,84,5,1,5,1,0
DRC1,1,2,0,13,75,293,10,22,14,0,2,39
DRD5,0,0,13,5,12,28,4,0,46,0,0,0
DRP2,4,0,0,36,37,53,0,5,44,0,0,8
DSC3,1,0,0,20,107,123,15,7,46,2,2,25
DSCR8,0,0,13,0,0,0,0,0,3,3,0,2
DSG2,4,0,0,23,21,196,11,24,0,0,1,10
DSG3,0,0,3,26,15,32,4,19,31,0,0,0
DSP,4,2,0,123,99,169,28,31,244,1,3,13
DTHD1,0,0,1,13,26,29,7,6,52,0,0,0
DTL,1,0,0,0,0,0,0,0,0,0,0,1
DTNA,1,0,0,22,11,67,14,88,184,5,14,7
DTNB,8,0,0,7,35,172,2,1,19,0,0,0
DTNBP1,0,1,0,17,7,1,4,6,160,17,30,217
DUOX1,12,2,33,51,60,221,19,14,140,0,0,0
DUOX2,1,3,10,52,112,271,14,24,85,3,1,2
DUOXA2,0,0,4,17,7,4,2,6,0,0,3,0
DUSP13,0,1,0,0,0,0,0,0,0,0,0,1
DYNAP,3,0,0,1,5,6,0,4,19,0,3,0
DYNC2H1,12,0,0,75,160,326,88,76,113,7,7,14
DYSF,5,0,0,69,92,339,28,138,60,8,8,63
DYX1C1,0,8,0,0,4,9,9,1,0,1,0,66
DZIP3,0,1,0,0,0,0,0,0,0,0,0,1
EARS2,1,0,0,21,9,79,16,6,32,4,6,4
ECHS1,0,2,0,3,2,7,17,7,2,0,0,0
ECI1,0,7,0,10,7,39,10,5,15,1,17,0
ECM1,1,1,0,13,108,2,0,34,28,0,7,3
ECM2,0,2,3,8,156,58,1,16,22,0,0,0
EDN1,1,0,0,1,0,82,2,8,0,0,1,0
EDN3,0,3,96,4,4,4,3,1,0,0,0,1
EEF1AKMT4-ECE2,5,12,0,19,45,30,6,7,131,18,8,0
EEF2K,4,1,1,50,21,99,11,18,11,0,0,3
EFCAB12,0,1,0,0,0,0,0,0,2,0,0,0
EFCAB13,0,0,2,4,3,0,3,0,44,0,7,0
EFCAB5,5,9,31,20,26,236,2,10,39,4,3,9
EFHC1,3,9,0,30,13,58,2,15,44,78,55,739
EFR3A,1,0,1,23,15,25,13,28,6,2,19,19
EGF,0,5,0,12,28,92,11,10,567,0,2,6
EHHADH,14,8,0,6,41,105,6,125,9,0,1,0
EIF2AK4,13,2,0,31,32,24,15,17,21,0,2,0
EIF2B1,0,0,0,9,2,0,31,7,12,1,0,2
EIF2B2,5,0,0,2,3,12,8,4,0,0,1,1
ELAC2,0,8,0,51,30,24,9,5,15,2,6,2
ELMOD3,0,2,0,5,20,13,13,13,23,0,3,0
ELN,7,2,0,30,63,115,14,19,45,0,1,23
ELOA2,3,0,34,11,56,467,11,11,33,0,0,0
ELOB,0,0,3,1,1,1,15,6,1,0,0,0
ELOVL5,0,0,2,12,11,16,6,0,73,2,1,107
ELP2,2,0,0,7,1,435,45,7,199,0,15,10
EMC1,8,0,0,12,35,26,11,9,47,3,2,1
EME1,0,0,27,8,9,2,4,10,11,0,3,0
EME2,4,24,0,24,33,53,12,8,24,0,1,2
EMG1,1,0,0,5,1,10,9,2,0,3,0,11
EML1,0,0,2,2,12,33,12,18,40,0,0,35
ENAM,0,10,0,41,15,117,4,0,23,0,1,0
ENDOU,0,0,2,0,0,0,0,0,0,0,0,0
ENDOV,0,0,16,23,2,31,3,11,0,0,1,0
ENPP1,3,0,2,45,24,58,6,14,3,0,0,43
