,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
KIAA1429,0,0,0,0,1,0,0,0,0,2,0,0
KIAA1551,0,0,0,0,0,2,0,0,0,0,0,0
KIAA1683,0,0,0,0,0,1,0,0,0,0,0,0
KIF12,0,0,0,0,1,0,0,0,0,0,0,0
KIF18B,0,0,0,0,0,1,0,0,0,0,0,2
KIF24,0,0,0,2,0,0,0,0,0,0,1,0
KIF3A,0,0,0,1,0,0,0,0,0,1,0,2
KIF3B,0,0,0,1,0,0,0,0,0,0,0,1
KIFC2,0,0,0,2,0,0,0,0,0,0,0,0
KIFC3,0,0,0,2,0,2,0,0,0,0,0,0
KLF4,0,0,0,0,0,1,0,0,0,0,0,1
KLHL17,0,0,0,2,1,0,0,0,0,0,0,0
KLHL32,0,0,0,0,1,0,0,0,0,0,0,1
KLHL33,0,0,0,0,0,3,0,0,0,0,0,0
KLHL36,0,0,0,0,0,1,0,0,0,0,0,0
KLHL38,0,0,0,0,0,1,0,0,0,0,0,0
KLK14,0,0,0,0,0,0,0,0,0,0,1,0
KLK2,0,0,0,0,0,1,0,0,0,0,0,0
KLK6,0,0,0,1,0,0,0,0,0,1,0,0
KLRB1,0,0,0,0,2,0,0,0,0,0,0,0
KMO,0,0,0,0,0,1,0,0,0,0,0,3
KNCN,0,0,0,2,0,0,0,0,0,0,0,0
KNTC1,0,0,0,0,0,2,0,0,0,2,0,2
KPRP,0,0,0,0,0,1,0,0,0,0,0,0
KRBA1,0,0,0,0,0,2,0,0,0,1,0,2
KRT15,0,0,0,1,0,0,0,0,0,0,0,0
KRT20,0,0,0,0,0,2,0,0,0,0,0,0
KRT26,0,0,0,0,0,1,0,0,0,0,0,0
KRT27,0,0,0,0,0,4,0,0,0,0,0,0
KRT28,0,0,0,0,2,0,0,0,0,0,0,0
KRT33A,0,0,0,0,0,2,0,0,0,0,0,0
KRT73,0,0,0,0,0,1,0,0,0,0,0,0
KRT77,0,0,0,0,0,3,0,0,0,0,0,0
KRT82,0,0,0,0,2,2,0,0,0,0,0,0
KRT84,0,0,0,0,1,5,0,0,0,0,0,0
KRTAP10-2,0,0,0,0,1,2,0,0,0,0,0,0
KRTAP10-8,0,0,0,0,0,1,0,0,0,0,0,0
KRTAP12-4,0,0,0,0,0,1,0,0,0,0,0,0
KRTAP13-1,0,0,0,0,1,0,0,0,0,0,0,0
KRTAP16-1,0,0,0,0,1,0,0,0,0,0,0,0
KRTAP21-1,0,0,0,0,0,3,0,0,0,0,0,0
KRTAP4-12,0,0,0,0,0,5,0,0,0,0,0,0
KRTAP4-4,0,0,0,0,0,1,0,0,0,0,0,0
KRTAP4-6,0,0,0,0,0,2,0,0,0,0,0,0
KRTAP6-3,0,0,0,0,0,1,0,0,0,0,0,0
KRTAP9-9,0,0,0,0,0,1,0,0,0,0,0,0
L3HYPDH,0,0,0,0,0,1,0,0,0,0,0,0
L3MBTL4,0,0,0,0,0,3,0,0,0,0,0,0
LACTBL1,0,0,0,0,0,5,0,0,0,0,0,0
LAIR1,0,0,0,0,0,1,0,0,0,0,0,0
LAMTOR2,0,0,0,0,1,0,0,0,0,0,8,0
LCE1F,0,0,0,2,0,0,0,0,0,0,0,0
LCE2B,0,0,0,0,0,1,0,0,0,0,0,0
LCE3C,0,0,0,1,103,2,0,0,0,0,0,0
LCMT2,0,0,0,0,0,1,0,0,0,0,0,0
LCOR,0,0,0,0,0,2,0,0,0,0,0,0
LCP1,0,0,0,0,0,1,0,0,0,0,0,1
LCP2,0,0,0,0,0,2,0,0,0,0,0,0
LDHAL6A,0,0,0,2,0,0,0,0,0,0,3,0
LDLRAD2,0,0,0,0,1,0,0,0,0,4,1,3
LEKR1,0,0,0,1,0,0,0,0,0,0,0,0
LETM2,0,0,0,0,0,3,0,0,0,0,0,0
LGALS8,0,0,0,1,0,0,0,0,0,0,0,0
LGALS9,0,0,0,0,0,2,0,0,0,0,0,0
LHPP,0,0,0,0,0,1,0,0,0,0,0,2
LILRB3,0,0,0,0,0,4,0,0,0,0,0,0
LILRB4,0,0,0,0,1,0,0,0,0,0,0,0
LILRB5,0,0,0,0,0,2,0,0,0,0,0,0
LIMD1,0,0,0,0,0,1,0,0,0,0,0,0
LIMS1,0,0,0,0,0,1,0,0,0,0,0,1
LIN9,0,0,0,0,0,1,0,0,0,0,0,0
LINGO3,0,0,0,0,0,1,0,0,0,0,0,0
LINGO4,0,0,0,0,0,1,0,0,0,0,0,0
LIPK,0,0,0,0,0,1,0,0,0,0,0,3
LLGL2,0,0,0,0,0,1,0,0,0,0,0,0
LMAN2,0,0,0,0,0,0,0,0,0,0,0,0
LMCD1,0,0,0,0,1,0,0,0,0,0,0,1
LMNTD1,0,0,0,0,0,2,0,0,0,0,1,0
LMNTD2,0,0,0,0,0,1,0,0,0,0,0,2
LNPK,0,0,0,0,0,0,0,0,0,0,0,0
LOC100132146,0,0,0,1,0,0,0,0,0,0,0,0
LOC100505478,0,0,0,0,0,1,0,0,0,0,0,1
LOC110117498-PIK3R3,0,0,0,1,0,0,0,0,0,0,0,0
LOXL4,0,0,0,1,0,0,0,0,0,0,0,2
LRCH3,0,0,0,0,1,0,0,0,0,0,0,0
LRFN4,0,0,0,0,0,2,0,0,0,0,0,0
LRIT1,0,0,0,2,0,0,0,0,0,0,0,2
LRP10,0,0,0,0,2,0,0,0,0,0,0,0
LRP11,0,0,0,0,0,2,0,0,0,0,0,0
LRP3,0,0,0,0,1,0,0,0,0,0,0,0
LRRC10,0,0,0,0,0,2,0,0,0,0,0,0
LRRC14B,0,0,0,0,1,4,0,0,0,0,0,0
LRRC2,0,0,0,0,1,0,0,0,0,0,0,0
LRRC24,0,0,0,0,0,1,0,0,0,0,0,1
LRRC26,0,0,0,0,0,3,0,0,0,0,0,0
LRRC27,0,0,0,0,0,1,0,0,0,0,0,0
LRRC31,0,0,0,0,0,1,0,0,0,0,0,0
LRRC39,0,0,0,1,0,0,0,0,0,0,0,0
LRRC46,0,0,0,0,2,0,0,0,0,0,0,0
LRRC53,0,0,0,0,0,2,0,0,0,0,0,7
LRRC7,0,0,0,2,0,0,0,0,0,0,0,0
LRRC74B,0,0,0,2,0,0,0,0,0,0,0,0
LRRC75B,0,0,0,0,0,2,0,0,0,0,0,0
LRRC8E,0,0,0,0,0,2,0,0,0,0,0,1
LRRC9,0,0,0,2,0,0,0,0,0,0,2,0
LRRCC1,0,0,0,0,0,1,0,0,0,0,0,0
LRRIQ3,0,0,0,0,0,1,0,0,0,0,0,0
LRRN4,0,0,0,0,0,1,0,0,0,0,0,0
LRRTM2,0,0,0,0,0,0,0,0,0,0,0,0
LRWD1,0,0,0,0,2,3,0,0,0,0,0,1
LSR,0,0,0,0,0,1,0,0,0,0,0,0
LYPD6B,0,0,0,0,0,2,0,0,0,0,0,0
LYPLA1,0,0,0,1,0,0,0,0,0,0,0,0
LYRM7,0,0,0,0,0,1,0,0,0,1,0,0
LZTS3,0,0,0,0,1,0,0,0,0,0,0,0
M1AP,0,0,0,0,0,1,0,0,0,0,0,0
MAATS1,0,0,0,0,0,1,0,0,0,0,0,0
MACROD1,0,0,0,2,0,0,0,0,0,0,0,5
MAD2L1BP,0,0,0,0,0,2,0,0,0,0,0,0
MAGEA10,0,0,0,0,0,2,0,0,0,0,0,0
MAGEA11,0,0,0,0,0,1,0,0,0,1,0,0
MAGEA6,0,0,0,0,0,4,0,0,0,0,0,0
MAGEF1,0,0,0,0,0,2,0,0,0,0,0,0
MAGI3,0,0,0,4,2,0,0,0,0,0,0,0
MAML3,0,0,0,0,0,1,0,0,0,0,0,0
MANEAL,0,0,0,0,0,1,0,0,0,0,0,0
MAP10,0,0,0,0,0,3,0,0,0,0,0,2
MAP1S,0,0,0,0,0,2,0,0,0,0,0,0
MAP3K10,0,0,0,0,0,2,0,0,0,0,0,0
MAP3K11,0,0,0,1,0,0,0,0,0,0,0,0
MAP3K12,0,0,0,0,0,1,0,0,0,1,0,0
MAP3K13,0,0,0,0,0,2,0,0,0,0,0,0
MAP3K19,0,0,0,0,0,1,0,0,0,0,0,1
MAP3K9,0,0,0,0,1,1,0,0,0,0,0,2
MAP6D1,0,0,0,1,0,0,0,0,0,0,0,0
MAP7,0,0,0,0,0,1,0,0,0,0,0,2
MAPKAP1,0,0,0,0,0,1,0,0,0,0,0,1
MAPKBP1,0,0,0,0,5,0,0,0,0,0,0,0
MARCH11,0,0,0,0,0,1,0,0,0,0,0,0
MARCH2,0,0,0,2,0,0,0,0,0,0,0,0
MARCH4,0,0,0,0,0,2,0,0,0,0,0,0
MARCH8,0,0,0,0,0,2,0,0,0,0,0,0
MARK3,0,0,0,0,0,1,0,0,0,0,0,0
MARK4,0,0,0,2,0,0,0,0,0,0,0,0
MARVELD3,0,0,0,0,0,0,0,0,0,2,0,0
MAST2,0,0,0,1,1,1,0,0,0,0,2,0
MB21D1,0,0,0,0,0,1,0,0,0,0,0,0
MBLAC2,0,0,0,0,3,0,0,0,0,0,0,0
MCF2L,0,0,0,0,0,2,0,0,0,0,0,1
MCM10,0,0,0,1,2,1,0,0,0,0,0,0
MCM7,0,0,0,0,0,0,0,0,0,2,2,0
MCRIP2,0,0,0,0,0,2,0,0,0,0,0,1
MCRS1,0,0,0,1,0,0,0,0,0,0,0,2
MCUR1,0,0,0,0,0,1,0,0,0,0,0,0
MDGA1,0,0,0,0,0,1,0,0,0,0,2,2
MED15,0,0,0,0,0,1,0,0,0,0,2,0
MED16,0,0,0,1,0,1,0,0,0,0,1,3
MED24,0,0,0,0,0,2,0,0,0,0,0,0
MED28,0,0,0,0,2,0,0,0,0,0,0,1
MEDAG,0,0,0,0,0,1,0,0,0,0,0,0
MEGF9,0,0,0,0,0,1,0,0,0,0,0,1
MEIOC,0,0,0,0,0,3,0,0,0,0,0,0
MEP1A,0,0,0,0,1,0,0,0,0,0,0,5
METAP1D,0,0,0,0,0,1,0,0,0,0,0,0
METTL13,0,0,0,1,0,1,0,0,0,0,0,0
METTL21B,0,0,0,0,0,1,0,0,0,0,0,0
METTL2A,0,0,0,0,0,0,0,0,0,0,0,0
MEX3D,0,0,0,0,2,0,0,0,0,0,0,2
MFSD10,0,0,0,0,0,1,0,0,0,0,0,6
MFSD13A,0,0,0,0,0,2,0,0,0,0,0,0
MFSD3,0,0,0,0,2,2,0,0,0,0,0,0
MFSD5,0,0,0,0,1,0,0,0,0,0,0,0
MFSD6,0,0,0,0,0,1,0,0,0,0,0,0
MFSD6L,0,0,0,1,0,0,0,0,0,0,0,0
MGAM,0,0,0,1,0,2,0,0,0,0,0,0
MIA2,0,0,0,0,0,3,0,0,0,0,0,1
MIER1,0,0,0,0,0,2,0,0,0,0,0,0
MILR1,0,0,0,0,0,1,0,0,0,0,0,0
MIOS,0,0,0,0,1,0,0,0,0,0,0,2
MIPEP,0,0,0,0,0,2,0,0,0,0,0,0
MISP,0,0,0,0,0,6,0,0,0,0,0,0
MLANA,0,0,0,0,0,0,0,0,0,0,0,0
MLIP,0,0,0,0,4,1,0,0,0,0,0,0
MLLT6,0,0,0,0,0,2,0,0,0,0,0,1
MLST8,0,0,0,0,0,1,0,0,0,0,0,0
MMP24,0,0,0,0,0,2,0,0,0,0,0,0
MMP25,0,0,0,0,0,1,0,0,0,0,0,0
MOB3C,0,0,0,0,3,0,0,0,0,0,0,0
MON1B,0,0,0,0,0,1,0,0,0,0,0,0
MOSPD3,0,0,0,0,0,1,0,0,0,0,0,0
MPC1,0,0,0,0,0,0,0,0,0,1,0,1
MPEG1,0,0,0,0,0,2,0,0,0,0,0,0
MPHOSPH9,0,0,0,0,0,2,0,0,0,2,0,0
MPP5,0,0,0,0,0,3,0,0,0,0,0,0
MPV17L,0,0,0,0,2,0,0,0,0,0,0,0
MRAP2,0,0,0,15,0,20,0,0,0,0,0,0
MROH1,0,0,0,0,2,1,0,0,0,0,2,0
MROH2B,0,0,0,0,2,2,0,0,0,0,0,3
MROH6,0,0,0,0,0,2,0,0,0,4,3,0
MROH9,0,0,0,2,1,0,0,0,0,0,0,0
MRPL19,0,0,0,0,1,0,0,0,0,0,0,0
MRPL20,0,0,0,2,0,0,0,0,0,0,0,0
MRPL23,0,0,0,0,0,1,0,0,0,40,107,167
MRPL24,0,0,0,1,0,3,0,0,0,0,0,0
MRPL30,0,0,0,1,0,0,0,0,0,0,0,0
MRPL37,0,0,0,0,0,2,0,0,0,0,0,0
MRPL47,0,0,0,0,0,1,0,0,0,0,0,0
MRPL52,0,0,0,0,0,2,0,0,0,0,0,0
MRPL54,0,0,0,0,0,2,0,0,0,0,0,0
MRPL57,0,0,0,0,0,3,0,0,0,0,0,0
MRPL58,0,0,0,0,0,3,0,0,0,0,0,0
MRPL9,0,0,0,0,0,1,0,0,0,0,0,0
MRPS18C,0,0,0,1,0,0,0,0,0,0,0,0
MRS2,0,0,0,2,0,0,0,0,0,0,1,0
MSANTD1,0,0,0,0,1,0,0,0,0,0,0,0
MSC,0,0,0,1,0,0,0,0,0,0,0,0
MSI1,0,0,0,0,0,1,0,0,0,0,0,0
MSL2,0,0,0,1,0,0,0,0,0,0,0,0
MSS51,0,0,0,0,0,1,0,0,0,0,0,0
MTFR1,0,0,0,0,0,1,0,0,0,0,0,2
MTMR6,0,0,0,0,2,1,0,0,0,0,0,0
MTRF1,0,0,0,0,0,2,0,0,0,0,0,0
MTUS2,0,0,0,0,0,1,0,0,0,0,0,0
MTX3,0,0,0,0,2,0,0,0,0,0,0,1
MUL1,0,0,0,1,0,0,0,0,0,0,0,0
MUM1L1,0,0,0,0,1,2,0,0,0,0,0,0
MYBL1,0,0,0,0,2,2,0,0,0,0,0,0
MYH1,0,0,0,1,0,1,0,0,0,0,0,5
MYL6,0,0,0,1,0,0,0,0,0,0,0,0
MYO16,0,0,0,0,1,2,0,0,0,0,1,3
MYO19,0,0,0,0,2,0,0,0,0,0,0,2
MYOZ3,0,0,0,0,0,1,0,0,0,9,2,210
MZB1,0,0,0,0,1,0,0,0,0,0,0,2
MZF1,0,0,0,0,0,1,0,0,0,0,0,0
MZT2A,0,0,0,0,0,3,0,0,0,0,0,2
N4BP1,0,0,0,1,0,0,0,0,0,0,0,0
NAA11,0,0,0,0,0,1,0,0,0,0,0,0
NAA16,0,0,0,0,0,2,0,0,0,0,0,0
NAA35,0,0,0,0,0,0,0,0,0,0,0,0
NAA40,0,0,0,0,0,1,0,0,0,0,0,0
NACA,0,0,0,0,3,0,0,0,0,0,0,0
NAT10,0,0,0,0,0,2,0,0,0,0,0,0
NAT6,0,0,0,2,0,0,0,0,0,0,0,0
NAV3,0,0,0,1,0,3,0,0,0,0,1,1
NBPF10,0,0,0,0,0,3,0,0,0,0,0,2
NBPF4,0,0,0,0,0,2,0,0,0,0,0,1
NBPF6,0,0,0,0,0,2,0,0,0,0,0,0
NCAPG,0,0,0,0,0,1,0,0,0,0,0,0
NCEH1,0,0,0,0,0,1,0,0,0,0,0,1
NCKAP1L,0,0,0,0,1,0,0,0,0,0,0,1
NCKAP5L,0,0,0,0,1,0,0,0,0,0,0,2
NCL,0,0,0,0,2,1,0,0,0,0,0,0
NCOA2,0,0,0,0,0,2,0,0,0,0,0,0
NCOA6,0,0,0,0,0,3,0,0,0,0,0,0
NCOA7,0,0,0,0,0,2,0,0,0,0,0,0
NCR3LG1,0,0,0,0,0,2,0,0,0,0,0,0
NDC80,0,0,0,0,0,1,0,0,0,0,0,0
NDFIP2,0,0,0,0,0,1,0,0,0,0,0,0
NDUFA2,0,0,0,0,15,176,0,0,0,12,0,0
NDUFB1,0,0,0,5,15,256,0,0,0,1,0,2
NDUFC2,0,0,0,4,0,0,0,0,0,3,2,0
NECAB1,0,0,0,0,0,1,0,0,0,0,0,0
NECTIN2,0,0,0,0,2,0,0,0,0,0,0,0
NEDD1,0,0,0,0,1,0,0,0,0,0,0,2
NEK10,0,0,0,0,1,1,0,0,0,0,0,0
NEK3,0,0,0,0,0,4,0,0,0,0,0,3
NEK6,0,0,0,0,1,0,0,0,0,0,0,0
NELL2,0,0,0,1,0,0,0,0,0,0,1,0
NEMF,0,0,0,0,2,0,0,0,0,0,0,0
NEPRO,0,0,0,0,0,5,0,0,0,0,0,0
NES,0,0,0,0,0,3,0,0,0,0,0,0
NEUROG3,0,0,0,9,15,16,0,0,0,0,0,0
NFX1,0,0,0,0,0,2,0,0,0,0,0,1
NHLRC2,0,0,0,0,0,1,0,0,0,0,0,0
NIFK,0,0,0,0,0,1,0,0,0,0,0,0
NINL,0,0,0,0,1,0,0,0,0,0,0,1
NIPAL3,0,0,0,0,2,0,0,0,0,0,0,0
NKAPL,0,0,0,0,0,2,0,0,0,0,0,0
NKX1-1,0,0,0,0,1,1,0,0,0,0,0,0
NKX1-2,0,0,0,3,0,0,0,0,0,0,0,0
NKX6-2,0,0,0,1,0,0,0,0,0,0,0,0
NLRC3,0,0,0,0,0,2,0,0,0,0,0,0
NMRK1,0,0,0,0,0,1,0,0,0,0,0,0
NOC4L,0,0,0,0,2,0,0,0,0,0,2,0
NOL6,0,0,0,0,0,1,0,0,0,0,0,0
NOL7,0,0,0,0,0,1,0,0,0,0,0,0
NOMO3,0,0,0,0,0,1,0,0,0,0,0,1
NOP58,0,0,0,0,0,3,0,0,0,1,0,0
NOSTRIN,0,0,0,0,0,1,0,0,0,0,0,0
NOXO1,0,0,0,0,0,3,0,0,0,0,0,0
NPB,0,0,0,0,0,2,0,0,0,0,0,0
NPBWR1,0,0,0,0,0,2,0,0,0,0,0,0
NPBWR2,0,0,0,0,1,0,0,0,0,0,0,1
NPIPA7,0,0,0,0,0,1,0,0,0,0,0,0
NPIPB2,0,0,0,0,0,1,0,0,0,2,0,0
NPIPB7,0,0,0,2,0,3,0,0,0,0,0,0
NPPB,0,0,0,5,3,0,0,0,0,1,2,0
NPTXR,0,0,0,0,0,5,0,0,0,0,0,0
NR1D1,0,0,0,2,0,0,0,0,0,0,0,0
NR2C2AP,0,0,0,1,0,0,0,0,0,0,0,0
NRP1,0,0,0,0,1,3,0,0,0,2,0,1
NSRP1,0,0,0,0,2,0,0,0,0,0,0,0
NT5C,0,0,0,0,0,1,0,0,0,0,0,0
NT5C3B,0,0,0,1,0,0,0,0,0,0,0,0
NTF4,0,0,0,7,1,2,0,0,0,0,0,0
NTN4,0,0,0,0,0,1,0,0,0,0,0,0
NTSR1,0,0,0,0,0,3,0,0,0,0,0,0
NUDT8,0,0,0,0,0,1,0,0,0,0,0,0
NUFIP2,0,0,0,0,0,1,0,0,0,0,0,0
NUP153,0,0,0,0,0,3,0,0,0,1,0,0
NUP160,0,0,0,0,0,1,0,0,0,0,0,3
NUP188,0,0,0,0,0,1,0,0,0,0,0,0
NUP210,0,0,0,1,4,1,0,0,0,0,0,4
NUP58,0,0,0,0,0,1,0,0,0,0,0,0
NUP98,0,0,0,0,0,2,0,0,0,0,2,0
NUPL2,0,0,0,0,0,1,0,0,0,0,0,0
NUTM2B,0,0,0,0,0,2,0,0,0,0,0,1
NUTM2D,0,0,0,0,2,0,0,0,0,0,0,0
NUTM2F,0,0,0,2,0,0,0,0,0,0,0,0
NUTM2G,0,0,0,0,0,2,0,0,0,0,0,0
NVL,0,0,0,0,1,1,0,0,0,0,0,2
NWD1,0,0,0,0,0,1,0,0,0,0,0,1
NWD2,0,0,0,1,0,0,0,0,0,0,0,0
NXPE1,0,0,0,0,2,0,0,0,0,0,0,0
NXPH3,0,0,0,0,0,1,0,0,0,0,0,0
NYAP1,0,0,0,1,1,2,0,0,0,0,0,0
OAF,0,0,0,0,2,1,0,0,0,0,0,0
OC90,0,0,0,0,0,6,0,0,0,0,0,0
OCIAD2,0,0,0,0,0,2,0,0,0,0,0,0
OLFML1,0,0,0,0,0,2,0,0,0,0,0,0
OLIG1,0,0,0,2,0,0,0,0,0,0,0,0
OMD,0,0,0,0,0,1,0,0,0,0,0,0
OOSP2,0,0,0,1,0,0,0,0,0,0,0,0
OPALIN,0,0,0,0,0,1,0,0,0,0,0,0
OR10AG1,0,0,0,0,0,4,0,0,0,0,0,0
OR10G4,0,0,0,0,2,3,0,0,0,0,0,0
OR10G8,0,0,0,0,1,0,0,0,0,0,0,0
OR10J1,0,0,0,0,0,1,0,0,0,0,0,0
OR10R2,0,0,0,2,0,0,0,0,0,0,0,0
OR10S1,0,0,0,1,0,0,0,0,0,0,0,1
OR10W1,0,0,0,0,0,2,0,0,0,0,0,0
OR10Z1,0,0,0,0,0,1,0,0,0,0,0,0
OR11H2,0,0,0,0,0,1,0,0,0,0,0,0
OR11H6,0,0,0,0,0,2,0,0,0,0,0,0
OR13C3,0,0,0,0,1,0,0,0,0,0,0,0
OR13C5,0,0,0,0,0,1,0,0,0,0,0,0
OR14A2,0,0,0,2,0,2,0,0,0,0,0,0
OR14C36,0,0,0,0,0,1,0,0,0,0,0,0
OR1J2,0,0,0,0,0,1,0,0,0,0,0,0
OR1K1,0,0,0,0,0,3,0,0,0,0,0,0
OR1L4,0,0,0,0,0,1,0,0,0,0,0,0
OR1Q1,0,0,0,0,0,1,0,0,0,0,0,0
OR2A14,0,0,0,0,0,1,0,0,0,0,0,0
OR2AE1,0,0,0,0,0,3,0,0,0,0,0,0
OR2AG2,0,0,0,0,1,0,0,0,0,0,0,0
OR2AT4,0,0,0,0,1,1,0,0,0,0,0,0
OR2G2,0,0,0,1,0,0,0,0,0,0,0,0
OR2L8,0,0,0,0,0,2,0,0,0,0,0,0
OR2M4,0,0,0,0,0,3,0,0,0,0,0,0
OR2M5,0,0,0,0,0,2,0,0,0,0,0,0
OR2S2,0,0,0,0,0,2,0,0,0,0,0,0
OR2T4,0,0,0,1,0,0,0,0,0,0,0,0
OR2T6,0,0,0,0,0,2,0,0,0,0,0,0
OR2T8,0,0,0,0,0,1,0,0,0,0,0,0
OR4A16,0,0,0,3,0,2,0,0,0,0,0,0
OR4C6,0,0,0,0,0,1,0,0,0,0,0,0
OR4D9,0,0,0,0,0,3,0,0,0,0,0,0
OR4F21,0,0,0,0,0,2,0,0,0,0,0,0
OR4F6,0,0,0,0,0,1,0,0,0,0,0,0
OR4N2,0,0,0,0,0,2,0,0,0,0,0,0
OR51A2,0,0,0,0,0,10,0,0,0,0,0,0
OR51A4,0,0,0,0,0,4,0,0,0,0,0,0
OR51B5,0,0,0,0,0,2,0,0,0,0,0,0
OR51D1,0,0,0,0,0,2,0,0,0,0,0,0
OR51E1,0,0,0,0,0,2,0,0,0,0,0,0
OR51G2,0,0,0,0,1,0,0,0,0,0,0,0
OR51I1,0,0,0,1,0,0,0,0,0,0,0,0
OR51M1,0,0,0,0,0,1,0,0,0,0,0,0
OR51V1,0,0,0,0,0,2,0,0,0,0,0,0
OR52B2,0,0,0,0,0,1,0,0,0,0,0,0
OR52B4,0,0,0,1,0,1,0,0,0,0,0,0
OR52B6,0,0,0,0,0,2,0,0,0,0,0,0
OR52D1,0,0,0,0,0,3,0,0,0,0,0,0
OR52E6,0,0,0,0,0,3,0,0,0,0,0,0
OR52N1,0,0,0,0,0,1,0,0,0,0,0,0
OR5D13,0,0,0,0,0,2,0,0,0,0,0,0
OR5D16,0,0,0,0,1,0,0,0,0,0,0,0
OR5H15,0,0,0,0,0,2,0,0,0,0,0,0
OR5K3,0,0,0,0,2,0,0,0,0,0,0,0
OR5M1,0,0,0,0,0,4,0,0,0,0,0,0
OR5M11,0,0,0,0,0,4,0,0,0,0,0,0
OR5P3,0,0,0,0,2,0,0,0,0,0,0,0
OR5T3,0,0,0,0,1,0,0,0,0,0,0,0
OR6A2,0,0,0,0,0,1,0,0,0,0,0,0
OR6C6,0,0,0,0,0,1,0,0,0,0,0,0
OR6C70,0,0,0,0,0,0,0,0,0,0,0,0
OR6P1,0,0,0,1,0,3,0,0,0,0,0,0
OR6T1,0,0,0,0,0,4,0,0,0,0,0,0
OR6Y1,0,0,0,0,0,1,0,0,0,0,0,0
OR7A17,0,0,0,1,0,0,0,0,0,0,0,0
OR7C2,0,0,0,0,0,2,0,0,0,0,0,0
OR7G3,0,0,0,0,0,2,0,0,0,0,0,0
OR8B4,0,0,0,0,1,0,0,0,0,0,0,0
OR8D2,0,0,0,0,0,2,0,0,0,0,0,0
OR8S1,0,0,0,0,0,1,0,0,0,0,0,0
OS9,0,0,0,0,0,4,0,0,0,0,0,0
OSBPL5,0,0,0,0,0,2,0,0,0,0,0,5
OSBPL7,0,0,0,0,0,2,0,0,0,0,0,0
OSCAR,0,0,0,0,0,1,0,0,0,0,0,0
OTOL1,0,0,0,0,0,2,0,0,0,0,0,0
OTOP1,0,0,0,0,0,2,0,0,0,0,0,0
OTOP2,0,0,0,2,0,0,0,0,0,0,0,0
OTUD6B,0,0,0,0,0,1,0,0,0,0,0,0
OXCT2,0,0,0,0,0,4,0,0,0,0,0,0
OXSR1,0,0,0,0,0,1,0,0,0,0,0,0
P2RY14,0,0,0,0,1,0,0,0,0,0,0,0
PABPC1L,0,0,0,0,1,0,0,0,0,0,0,1
PABPC3,0,0,0,0,0,2,0,0,0,0,0,0
PABPN1,0,0,0,0,6,0,0,0,0,0,0,0
PALMD,0,0,0,0,2,0,0,0,0,0,0,0
PAM,0,0,0,0,0,1,0,0,0,0,0,0
PANX3,0,0,0,0,1,0,0,0,0,0,0,0
PAPD4,0,0,0,0,0,1,0,0,0,0,1,0
PAPD5,0,0,0,0,0,3,0,0,0,0,0,3
PAPLN,0,0,0,0,1,1,0,0,0,0,0,3
PAPPA,0,0,0,0,2,1,0,0,0,0,0,2
PAQR4,0,0,0,0,0,0,0,0,0,0,0,0
PAQR6,0,0,0,0,0,2,0,0,0,0,1,0
PARP9,0,0,0,0,0,2,0,0,0,0,0,2
PARPBP,0,0,0,0,0,1,0,0,0,0,0,0
PARVG,0,0,0,0,0,3,0,0,0,0,1,3
PATJ,0,0,0,0,2,2,0,0,0,0,3,1
PATL2,0,0,0,0,0,2,0,0,0,0,0,0
PBLD,0,0,0,4,0,0,0,0,0,0,0,1
PCBP4,0,0,0,0,2,0,0,0,0,0,0,2
PCDH1,0,0,0,1,0,0,0,0,0,0,0,0
PCDH12,0,0,0,0,2,2,0,0,0,0,0,0
PCDH17,0,0,0,0,0,2,0,0,0,0,0,0
PCDHA12,0,0,0,0,0,2,0,0,0,0,0,0
PCDHA2,0,0,0,0,0,4,0,0,0,0,0,0
PCDHA4,0,0,0,0,0,1,0,0,0,0,0,0
PCDHA5,0,0,0,2,0,0,0,0,0,0,0,0
PCDHA9,0,0,0,0,0,1,0,0,0,0,0,0
PCDHB1,0,0,0,1,0,0,0,0,0,0,0,0
PCDHB10,0,0,0,0,1,1,0,0,0,0,0,0
PCDHB14,0,0,0,0,0,0,0,0,0,0,0,2
PCDHB3,0,0,0,0,0,1,0,0,0,0,0,1
PCDHGA1,0,0,0,0,0,1,0,0,0,0,0,0
PCDHGA11,0,0,0,0,0,1,0,0,0,0,0,0
PCDHGA2,0,0,0,0,0,2,0,0,0,0,0,0
PCDHGB6,0,0,0,0,2,4,0,0,0,0,0,0
PCDHGC5,0,0,0,1,0,0,0,0,0,0,0,0
PCF11,0,0,0,0,0,1,0,0,0,0,0,2
PCGF1,0,0,0,0,0,2,0,0,0,0,0,0
PCMTD2,0,0,0,0,0,1,0,0,0,0,0,0
PCNX1,0,0,0,0,0,3,0,0,0,0,0,0
PCNX4,0,0,0,0,0,2,0,0,0,0,0,0
PCTP,0,0,0,2,0,0,0,0,0,0,0,0
PDCD10,0,0,0,0,3,2,0,0,0,2,0,21
PDE3A,0,0,0,0,0,3,0,0,0,0,0,0
